word,DELMET,wordcat,word_1,label_1,word_21,label_21,word_22,label_22,word_5,label_5,word_10,label_10
Cetinje,0.0,N,lot,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0
for,0.0,PR,marriage,0,for,0,for,0,for,0,for,0
his,0.0,DP,themselves,0,his,0,his,0,his,0,his,0
reburial,0.0,N,author,0,reburial,0,reburial,0,reburial,0,reburial,0
in,0.0,PR,illustrator,0,in,0,in,0,in,0,in,0
the,0.0,AT,separate,0,the,0,the,0,the,0,the,0
monastery,0.0,N,roles,0,monastery,0,monastery,0,monastery,0,monastery,0
there,0.0,AV,partnership,0,there,0,there,0,there,0,there,0
Just+as+so,0.0,AV + CJ + AV,book-makers,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0
Thomson,0.0,N,contributing,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
transferred,1.0,V,process,0,transferred,0,transferred,0,transferred,0,transferred,0
Stein,0.0,N,holding,0,Stein,0,Stein,0,Stein,0,Stein,0
literary,0.0,AJ,meetings,0,literary,0,literary,1,literary,0,literary,0
abstraction,0.0,N,children,0,abstraction,1,abstraction,0,abstraction,1,abstraction,0
to,1.0,PR,having,0,to,0,to,0,to,0,to,0
music,0.0,N,telecottage,0,music,0,music,0,music,0,music,0
life,2.0,N,store,0,life,0,life,0,life,0,life,1
from,2.0,PR,people,0,from,0,from,0,from,0,from,0
sitter,2.0,N,life,0,sitter,0,sitter,0,sitter,0,sitter,0
drawing,2.0,V,entrepreneurs,0,drawing,0,drawing,0,drawing,0,drawing,0
technique,2.0,N,spouses,0,technique,0,technique,0,technique,0,technique,0
painter,2.0,N,shop+assistants,0,painter,0,painter,0,painter,0,painter,0
employ,2.0,V,craftspeople,0,employ,0,employ,0,employ,0,employ,0
portraits,2.0,N,children,0,portraits,0,portraits,0,portraits,0,portraits,0
these,2.0,DT,chants,0,these,0,these,0,these,0,these,0
unusually,0.0,AV,humiliation,0,unusually,0,unusually,0,unusually,0,unusually,0
the,0.0,AT,side,0,the,0,the,0,the,0,the,0
of,0.0,PR,start,0,of,0,of,0,of,0,of,0
the,0.0,AT,season,0,the,0,the,0,the,0,the,0
an,0.0,AT,going-over,0,an,0,an,0,an,0,an,0
ideal,0.0,AJ,players,0,ideal,0,ideal,1,ideal,0,ideal,1
combination,0.0,N,secretary,0,combination,0,combination,0,combination,0,combination,0
of,0.0,PR,workers,0,of,0,of,0,of,0,of,0
Thomson,0.0,N,union,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
habit,1.0,N,vote,0,habit,0,habit,0,habit,0,habit,0
of,0.0,PR,defence,0,of,0,of,0,of,0,of,0
immediate,1.0,AJ,policy,0,immediate,0,immediate,0,immediate,0,immediate,1
response,1.0,N,majority,0,response,1,response,0,response,0,response,0
with,1.0,PR,right-wingers,0,with,0,with,0,with,0,with,0
an,0.0,AT,warned,0,an,0,an,0,an,0,an,0
actual,0.0,AJ,leaders,0,actual,0,actual,0,actual,0,actual,0
subject,1.0,N,expect,0,subject,0,subject,0,subject,0,subject,0
In,1.0,PR,everybody,0,In,0,In,0,In,0,In,0
some,0.0,DT,goose-step,0,some,0,some,0,some,0,some,0
cases,0.0,N,direction,0,cases,0,cases,0,cases,0,cases,0
Labour,0.0,N,policy,0,Labour,0,Labour,0,Labour,0,Labour,0
quangos,0.0,N,Clocks,0,quangos,0,quangos,0,quangos,0,quangos,0
merge,1.0,V,instruments,0,merge,0,merge,0,merge,0,merge,0
existing,0.0,AJ,sell,0,existing,0,existing,0,existing,0,existing,0
ones,0.0,N,house,0,ones,0,ones,0,ones,0,ones,0
or,0.0,CJ,cottage,0,or,0,or,0,or,0,or,0
replace,1.0,V,centre,0,replace,0,replace,0,replace,0,replace,0
well-established,0.0,AJ,town,0,well-established,0,well-established,0,well-established,0,well-established,0
bodies,1.0,N,cottage,0,bodies,0,bodies,0,bodies,0,bodies,0
The,0.0,AT,price,0,The,0,The,0,The,0,The,0
success,0.0,N,lots,0,success,1,success,0,success,0,success,0
of,0.0,PR,sale,0,of,0,of,0,of,0,of,0
the,0.0,AT,auction,0,the,0,the,0,the,0,the,0
Ahlbergs,0.0,N,Property,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0
working,0.0,N,Services,0,working,0,working,1,working,0,working,0
relationship,0.0,N,hundred,0,relationship,0,relationship,0,relationship,0,relationship,0
must,0.0,V,subsidiary,0,must,0,must,0,must,0,must,0
have,0.0,V,auctioning,0,have,0,have,0,have,0,have,0
a,0.0,AT,venues,0,a,0,a,0,a,0,a,0
lot,0.0,N,period,0,lot,0,lot,0,lot,0,lot,0
to,0.0,TO,auction,0,to,0,to,0,to,0,to,0
do,0.0,V,buyers,0,do,0,do,0,do,0,do,0
with,1.0,PR,commit,0,with,0,with,0,with,0,with,0
their,0.0,DP,difficulty,0,their,0,their,0,their,0,their,0
long,1.0,AJ,buyers,0,long,0,long,0,long,0,long,1
and,0.0,CJ,proceed,0,and,0,and,0,and,0,and,0
happy,1.0,AJ,far,0,happy,0,happy,1,happy,0,happy,1
marriage,0.0,N,between,0,marriage,0,marriage,0,marriage,0,marriage,0
They,0.0,PN,director,0,They,0,They,0,They,0,They,0
see,1.0,V,agents,0,see,0,see,0,see,0,see,0
themselves,0.0,PN,misunderstood,0,themselves,0,themselves,0,themselves,0,themselves,0
not,0.0,XX,Records,0,not,0,not,0,not,0,not,0
as,0.0,CJ,play,0,as,0,as,0,as,0,as,0
author,0.0,N,music,0,author,0,author,0,author,0,author,0
and,0.0,CJ,way,0,and,0,and,0,and,0,and,0
illustrator,0.0,N,account,0,illustrator,0,illustrator,0,illustrator,0,illustrator,0
with,1.0,PR,interrogated,0,with,0,with,0,with,0,with,0
separate,1.0,AJ,bombings,0,separate,0,separate,0,separate,0,separate,0
roles,1.0,N,scalp,0,roles,0,roles,0,roles,0,roles,0
but,0.0,CJ,crawl,0,but,0,but,0,but,0,but,0
as,0.0,PR,Government,0,as,0,as,0,as,0,as,0
a,0.0,AT,compounds,0,a,0,a,0,a,0,a,0
partnership,0.0,N,problems,0,partnership,1,partnership,0,partnership,0,partnership,0
of,0.0,PR,parameters,0,of,0,of,0,of,0,of,0
book-makers,0.0,N,reflect,0,book-makers,0,book-makers,0,book-makers,0,book-makers,0
contributing,0.0,V,value,0,contributing,0,contributing,0,contributing,0,contributing,0
equally,0.0,AV,country,0,equally,0,equally,0,equally,0,equally,0
to,1.0,PR,system,0,to,0,to,0,to,0,to,0
the,0.0,AT,shift,0,the,0,the,0,the,0,the,0
process,0.0,N,people,0,process,0,process,0,process,0,process,0
By,0.0,PR,destinations,0,By,0,By,0,By,0,By,0
holding,1.0,V,speed,0,holding,0,holding,0,holding,0,holding,0
open,1.0,AJ,safety,0,open,0,open,0,open,0,open,0
meetings,0.0,N,demonstrates,0,meetings,0,meetings,0,meetings,0,meetings,0
for,0.0,PR,describes,0,for,0,for,0,for,0,for,0
children,0.0,N,pitfalls,0,children,0,children,0,children,0,children,0
and,0.0,CJ,avoid,0,and,0,and,0,and,0,and,0
having,0.0,V,Copse,0,having,0,having,0,having,0,having,0
the,0.0,AT,robbers,0,the,0,the,0,the,0,the,0
telecottage,0.0,N,woodland,0,telecottage,0,telecottage,0,telecottage,0,telecottage,0
above,0.0,PR,usurped,0,above,0,above,0,above,0,above,0
the,0.0,AT,cattle,0,the,0,the,0,the,0,the,0
local,0.0,AJ,thieves,0,local,0,local,0,local,0,local,0
store,0.0,N,Hills,0,store,0,store,0,store,0,store,0
people,0.0,N,nothing,0,people,0,people,0,people,0,people,0
of,0.0,PR,Maj,0,of,0,of,0,of,0,of,0
all,0.0,DT,villagers,0,all,0,all,0,all,0,all,0
walks,1.0,N,recipients,0,walks,1,walks,0,walks,0,walks,1
of,0.0,PR,dollars,0,of,0,of,0,of,0,of,0
life,0.0,N,cameras,0,life,1,life,0,life,0,life,0
came+in,0.0,V + AV,needed,0,came+in,0,came+in,0,came+in,0,came+in,0
small-scale,0.0,AJ,clinic,0,small-scale,0,small-scale,0,small-scale,0,small-scale,0
entrepreneurs,0.0,N,collaborated,0,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0
and,0.0,CJ,directly,1,and,0,and,0,and,0,and,0
their,0.0,DP,result,0,their,0,their,0,their,0,their,0
spouses,0.0,N,historical,1,spouses,0,spouses,0,spouses,0,spouses,0
shop+assistants,0.0,N + N,significance,0,shop+assistants,0,shop+assistants,0,shop+assistants,0,shop+assistants,0
craftspeople,0.0,N,effort,0,craftspeople,0,craftspeople,0,craftspeople,0,craftspeople,0
and,0.0,CJ,Department,0,and,0,and,0,and,0,and,0
children,0.0,N,Economic,0,children,0,children,0,children,0,children,0
As+if,0.0,CJ,Affairs,0,As+if,0,As+if,0,As+if,0,As+if,0
24-17,0.0,CR,set+up,1,24-17,0,24-17,0,24-17,0,24-17,0
and,0.0,CJ,Harold,0,and,0,and,0,and,0,and,0
derisive,0.0,AJ,Wilson,0,derisive,0,derisive,0,derisive,0,derisive,0
chants,1.0,N,headed,0,chants,0,chants,0,chants,0,chants,0
of,0.0,PR,George,0,of,0,of,0,of,0,of,0
Easy,0.0,AJ,Brown,0,Easy,0,Easy,0,Easy,0,Easy,0
easy,0.0,AJ,ended,0,easy,0,easy,0,easy,0,easy,0
were,0.0,V,futile,1,were,0,were,0,were,0,were,0
not,0.0,XX,departmental,0,not,0,not,0,not,0,not,0
bad,0.0,AJ,ministerial,0,bad,1,bad,0,bad,0,bad,1
enough,0.0,AV,infighting,0,enough,0,enough,0,enough,0,enough,1
this,1.0,DT,DTI,0,this,0,this,0,this,0,this,0
humiliation,0.0,N,override,1,humiliation,1,humiliation,0,humiliation,1,humiliation,0
was,0.0,V,Treasury,0,was,0,was,0,was,0,was,0
against,1.0,PR,new,0,against,0,against,0,against,0,against,0
a,0.0,AT,powerful,1,a,0,a,0,a,0,a,0
side,1.0,N,Department,0,side,0,side,0,side,0,side,0
who,0.0,PN,Consumer,0,who,0,who,0,who,0,who,0
have,0.0,V,Affairs,0,have,0,have,0,have,0,have,0
made,1.0,V,antagonise,1,made,0,made,0,made,0,made,1
a,0.0,AT,DTI,0,a,0,a,0,a,0,a,0
wretched,1.0,AJ,Labour,0,wretched,0,wretched,1,wretched,0,wretched,0
start,0.0,N,acquiescing,1,start,0,start,0,start,0,start,0
to,1.0,PR,democratic,1,to,0,to,0,to,0,to,0
the,0.0,AT,outrage,1,the,0,the,0,the,0,the,0
season,0.0,N,continued,0,season,0,season,0,season,0,season,0
a,0.0,AT,arguing,0,a,0,a,0,a,0,a,0
week,0.0,N,Conservatives,0,week,0,week,0,week,0,week,0
earlier,0.0,AV,got,0,earlier,0,earlier,0,earlier,0,earlier,0
Pontypool,0.0,N,away,1,Pontypool,0,Pontypool,0,Pontypool,0,Pontypool,0
had,0.0,V,undemocratic,1,had,0,had,0,had,0,had,0
going-over,2.0,N,long,0,going-over,0,going-over,0,going-over,0,going-over,0
given,2.0,V,Labour,0,given,0,given,0,given,0,given,0
them,0.0,PN,turn,0,them,0,them,0,them,0,them,0
a,0.0,AT,telecottages,0,a,0,a,0,a,0,a,0
35-6,0.0,CR,become,0,35-6,0,35-6,0,35-6,0,35-6,0
and,0.0,CJ,self-financing,1,and,0,and,0,and,0,and,0
were,0.0,V,established,0,were,0,were,0,were,0,were,0
short,1.0,AJ,need,0,short,0,short,0,short,0,short,0
of,0.0,PR,initial,0,of,0,of,0,of,0,of,0
at+least,0.0,AV,subsidy,0,at+least,0,at+least,0,at+least,0,at+least,0
half-a-dozen,0.0,CR,Villages,0,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0
first-choice,0.0,AJ,expensive,0,first-choice,0,first-choice,0,first-choice,0,first-choice,0
players,0.0,N,live,0,players,0,players,0,players,0,players,0
Ron,0.0,N,vibrant,1,Ron,0,Ron,0,Ron,0,Ron,0
Todd,0.0,N,communities,0,Todd,0,Todd,0,Todd,0,Todd,0
the,0.0,AT,local,0,the,0,the,0,the,0,the,0
general,0.0,AJ,people,0,general,0,general,0,general,0,general,0
secretary,0.0,N,earn,0,secretary,0,secretary,0,secretary,0,secretary,0
of,0.0,PR,enough,0,of,0,of,0,of,0,of,0
the,0.0,AT,continue,0,the,0,the,0,the,0,the,0
transport,0.0,N,living,0,transport,0,transport,0,transport,0,transport,0
workers,0.0,N,Smith,0,workers,0,workers,0,workers,0,workers,0
union,0.0,N,said,0,union,0,union,0,union,0,union,0
said,0.0,V,interview,0,said,0,said,0,said,0,said,0
that,0.0,CJ,BBC,0,that,0,that,0,that,0,that,0
today,0.0,AV,television,0,today,0,today,0,today,0,today,0
vote,0.0,N,Record,0,vote,0,vote,0,vote,0,vote,0
on,1.0,PR,expect,0,on,0,on,0,on,0,on,0
the,0.0,AT,colleagues,0,the,0,the,0,the,0,the,0
multilaterist,0.0,N,spend,0,multilaterist,0,multilaterist,0,multilaterist,0,multilaterist,0
nuclear,0.0,AJ,spend,0,nuclear,0,nuclear,0,nuclear,0,nuclear,0
defence,0.0,N,Doctors,0,defence,0,defence,0,defence,0,defence,1
policy,0.0,N,worried,0,policy,0,policy,0,policy,0,policy,0
would,0.0,V,women,0,would,0,would,0,would,0,would,0
not,0.0,XX,turning,0,not,0,not,0,not,0,not,0
yield,1.0,V,prostitution,0,yield,1,yield,0,yield,0,yield,0
the,0.0,AT,finance,1,the,0,the,0,the,0,the,0
massive,1.0,AJ,habit,0,massive,0,massive,0,massive,0,massive,1
and,0.0,CJ,risk,0,and,0,and,0,and,0,and,0
overwhelming,0.0,AJ,contracting,0,overwhelming,0,overwhelming,0,overwhelming,0,overwhelming,1
majority,0.0,N,Aids,0,majority,0,majority,0,majority,0,majority,0
predicted,0.0,V,drink,0,predicted,0,predicted,0,predicted,0,predicted,0
by,0.0,PR,thirsty,0,by,0,by,0,by,0,by,0
right-wingers,1.0,N,Globe,0,right-wingers,0,right-wingers,0,right-wingers,0,right-wingers,0
and,0.0,CJ,artichokes,0,and,0,and,0,and,0,and,0
he,0.0,PN,sprouting,0,he,0,he,0,he,0,he,0
warned,0.0,V,leaves,0,warned,0,warned,0,warned,0,warned,0
that,0.0,CJ,need,0,that,0,that,0,that,0,that,0
party,0.0,N,protection,1,party,0,party,0,party,0,party,0
leaders,0.0,N,frost,0,leaders,0,leaders,0,leaders,0,leaders,0
could,0.0,V,cold,0,could,0,could,0,could,0,could,0
not,0.0,XX,areas,0,not,0,not,0,not,0,not,0
expect,0.0,V,trying,0,expect,0,expect,0,expect,0,expect,0
everybody,0.0,PN,smooth,1,everybody,0,everybody,0,everybody,0,everybody,0
to,0.0,PR,path,0,to,0,to,0,to,0,to,0
goose-step,2.0,N,purchasers,0,goose-step,1,goose-step,0,goose-step,1,goose-step,0
in,1.0,PR,streamline,1,in,0,in,0,in,0,in,0
the,0.0,AT,system,0,the,0,the,0,the,0,the,0
same,0.0,DT,says,0,same,0,same,0,same,0,same,1
direction,1.0,N,Graham,0,direction,0,direction,0,direction,0,direction,0
once,0.0,CJ,Harrison,0,once,0,once,0,once,0,once,0
the,0.0,AT,pointing+out,0,the,0,the,0,the,0,the,0
policy,0.0,N,live,0,policy,0,policy,0,policy,0,policy,0
had,0.0,V,telephone,0,had,0,had,0,had,0,had,0
been,0.0,V,bidding,0,been,0,been,0,been,0,been,0
carried,1.0,V,available,0,carried,0,carried,0,carried,0,carried,0
Glasgow,0.0,N,unable,0,Glasgow,0,Glasgow,0,Glasgow,0,Glasgow,0
Clocks,0.0,N,attend,0,Clocks,0,Clocks,0,Clocks,0,Clocks,0
and,0.0,CJ,collective,0,and,0,and,0,and,0,and,0
scientific,0.0,AJ,property,0,scientific,0,scientific,1,scientific,0,scientific,0
instruments,0.0,N,auctions,0,instruments,0,instruments,0,instruments,0,instruments,0
Wednesday,0.0,N,place,0,Wednesday,0,Wednesday,0,Wednesday,0,Wednesday,0
11am,0.0,AV,regularly,0,11am,0,11am,0,11am,0,11am,0
First,0.0,OR,London,0,First,0,First,0,First,0,First,0
they,0.0,PN,often,0,they,0,they,0,they,0,they,0
have,0.0,V,primarily,0,have,0,have,0,have,0,have,0
to,0.0,TO,investors,0,to,0,to,0,to,0,to,0
sell,0.0,V,house-hunters,0,sell,0,sell,0,sell,0,sell,0
their,0.0,DP,country,0,their,0,their,0,their,0,their,0
present,0.0,AJ,areas,0,present,0,present,0,present,0,present,0
house,0.0,N,typical,0,house,0,house,0,house,0,house,0
a,0.0,AT,auction,0,a,0,a,0,a,0,a,0
two-bedroom,0.0,AJ,one,0,two-bedroom,0,two-bedroom,0,two-bedroom,0,two-bedroom,0
cottage,0.0,N,house,0,cottage,0,cottage,0,cottage,0,cottage,0
in,0.0,PR,likely,0,in,0,in,0,in,0,in,0
the,0.0,AT,not,0,the,0,the,0,the,0,the,0
centre,1.0,N,place,0,centre,0,centre,0,centre,0,centre,0
of,0.0,PR,nearby,0,of,0,of,0,of,0,of,0
the,0.0,AT,pub,0,the,0,the,0,the,0,the,0
town,0.0,N,village,0,town,0,town,0,town,0,town,0
Their,0.0,DP,hall,0,Their,0,Their,0,Their,0,Their,0
South,0.0,N,supertram,0,South,0,South,0,South,0,South,0
Molton,0.0,N,concept,0,Molton,0,Molton,0,Molton,0,Molton,0
cottage,0.0,N,spread,0,cottage,0,cottage,0,cottage,0,cottage,0
guide,1.0,V,major,0,guide,0,guide,0,guide,0,guide,0
price,0.0,N,cities,0,price,0,price,0,price,0,price,0
"£44,000-£46,000",0.0,N,decade,0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0
is,0.0,V,Blackpool,0,is,0,is,0,is,0,is,0
one,0.0,CR,alone,0,one,0,one,0,one,0,one,0
of,0.0,PR,use,0,of,0,of,0,of,0,of,0
more+than,0.0,AV,traditional,0,more+than,0,more+than,0,more+than,0,more+than,0
20,0.0,CR,double-deckers,0,20,0,20,0,20,0,20,0
lots,0.0,PN,Armstrong,0,lots,0,lots,0,lots,0,lots,0
to,0.0,TO,seems,0,to,0,to,0,to,0,to,0
be,0.0,V,least,0,be,0,be,0,be,0,be,0
put+up,1.0,V + AV,permanently,1,put+up,0,put+up,0,put+up,0,put+up,0
for,0.0,PR,damaged,0,for,0,for,0,for,0,for,0
sale,0.0,N,surface,0,sale,0,sale,0,sale,0,sale,0
at,1.0,PR,strain,0,at,0,at,0,at,0,at,0
the,0.0,AT,start,0,the,0,the,0,the,0,the,0
Barnstaple,0.0,N,technically,0,Barnstaple,0,Barnstaple,0,Barnstaple,0,Barnstaple,0
auction,0.0,N,ill-equipped,1,auction,0,auction,0,auction,0,auction,0
by,0.0,PR,avert,1,by,0,by,0,by,0,by,0
Bristol,0.0,N,disaster,0,Bristol,0,Bristol,0,Bristol,0,Bristol,0
and,0.0,CJ,cope,0,and,0,and,0,and,0,and,0
West,0.0,N,consequences,0,West,0,West,0,West,0,West,0
Property,0.0,N,disaster,0,Property,0,Property,0,Property,0,Property,0
Services,0.0,N,struck,0,Services,0,Services,0,Services,0,Services,0
and,0.0,CJ,strain,0,and,0,and,0,and,0,and,0
one,0.0,CR,commercial,0,one,0,one,0,one,0,one,0
of,0.0,PR,pressures,0,of,0,of,0,of,0,of,0
more+than,0.0,AV,inquiry,0,more+than,0,more+than,0,more+than,0,more+than,0
a,0.0,AT,puts,0,a,0,a,0,a,0,a,0
hundred,0.0,CR,compromised,1,hundred,0,hundred,0,hundred,0,hundred,0
which,0.0,DT,safety,0,which,0,which,0,which,0,which,0
the,0.0,AT,strain,0,the,0,the,0,the,0,the,0
building+society,0.0,N + N,people,0,building+society,0,building+society,0,building+society,0,building+society,0
subsidiary,0.0,N,spot,0,subsidiary,0,subsidiary,0,subsidiary,0,subsidiary,0
will,0.0,V,cope,0,will,0,will,0,will,0,will,0
be,0.0,V,weary,1,be,0,be,0,be,0,be,0
auctioning,0.0,V,gruesome,0,auctioning,0,auctioning,0,auctioning,0,auctioning,0
in,0.0,PR,working,0,in,0,in,0,in,0,in,0
eight,0.0,CR,hours,0,eight,0,eight,0,eight,0,eight,0
West+Country,0.0,N + N,senior,0,West+Country,0,West+Country,0,West+Country,0,West+Country,0
venues,0.0,N,signal,0,venues,0,venues,0,venues,0,venues,0
over,1.0,PR,technician,0,over,0,over,0,over,0,over,0
a,0.0,AT,heads,0,a,0,a,0,a,0,a,0
three-day,0.0,AJ,list,0,three-day,0,three-day,0,three-day,0,three-day,0
period,0.0,N,culpable,0,period,0,period,0,period,0,period,0
With,1.0,PR,one,0,With,0,With,0,With,0,With,0
an,0.0,AT,day,0,an,0,an,0,an,0,an,0
auction,0.0,N,past,0,auction,0,auction,0,auction,0,auction,0
you,0.0,PN,weeks,0,you,0,you,0,you,0,you,0
've,0.0,V,lacked,0,'ve,0,'ve,0,'ve,0,'ve,0
got,0.0,V,adequate,0,got,0,got,0,got,0,got,0
to,0.0,TO,training,0,to,0,to,0,to,0,to,0
be,0.0,V,bothered,0,be,0,be,0,be,0,be,0
certain,0.0,AJ,refusing,0,certain,0,certain,0,certain,0,certain,1
that,0.0,CJ,keep,0,that,0,that,0,that,0,that,0
at+least,0.0,AV,open,0,at+least,0,at+least,0,at+least,0,at+least,0
two,0.0,CR,two-way,0,two,0,two,0,two,0,two,0
buyers,0.0,N,radio,0,buyers,0,buyers,0,buyers,0,buyers,0
are,0.0,V,links,0,are,0,are,0,are,0,are,0
there,0.0,AV,crews,0,there,0,there,0,there,0,there,0
who,0.0,PN,effectively,1,who,0,who,0,who,0,who,0
can,0.0,V,ended,0,can,0,can,0,can,0,can,0
commit,1.0,V,proper,0,commit,0,commit,0,commit,0,commit,0
themselves,0.0,PN,emergency+service,0,themselves,0,themselves,0,themselves,0,themselves,0
and,0.0,CJ,law,0,and,0,and,0,and,0,and,0
the,0.0,AT,doubt,0,the,0,the,0,the,0,the,0
difficulty,0.0,N,Mrs,0,difficulty,0,difficulty,0,difficulty,0,difficulty,0
is,0.0,V,Bujok,0,is,0,is,0,is,0,is,0
that,0.0,CJ,entitled,0,that,0,that,0,that,0,that,0
buyers,0.0,N,commence,0,buyers,0,buyers,0,buyers,0,buyers,0
who,0.0,PN,proceedings,0,who,0,who,0,who,0,who,0
can,0.0,V,giving,0,can,0,can,0,can,0,can,0
proceed,1.0,V,notice,0,proceed,0,proceed,0,proceed,0,proceed,0
are,0.0,V,state,0,are,0,are,0,are,0,are,0
few,0.0,DT,dwelling,0,few,0,few,0,few,0,few,0
and,0.0,CJ,council,0,and,0,and,0,and,0,and,0
far,1.0,AV,took,0,far,1,far,0,far,0,far,0
between,1.0,AV,chin,1,between,0,between,0,between,0,between,0
said,0.0,V,meantime,0,said,0,said,0,said,0,said,0
David,0.0,N,capacity,0,David,0,David,0,David,0,David,0
Phillip,0.0,N,bring,0,Phillip,0,Phillip,0,Phillip,0,Phillip,0
a,0.0,AT,coherence,1,a,0,a,0,a,0,a,0
director,0.0,N,organisation,0,director,0,director,0,director,0,director,0
of,0.0,PR,range,0,of,0,of,0,of,0,of,0
Yorkshire,0.0,N,activities,0,Yorkshire,0,Yorkshire,0,Yorkshire,0,Yorkshire,0
estate+agents,0.0,N + N,further,0,estate+agents,0,estate+agents,0,estate+agents,0,estate+agents,0
Dacre,0.0,N,consolidating,1,Dacre,0,Dacre,0,Dacre,0,Dacre,0
Son,0.0,N,institutional,0,Son,0,Son,0,Son,0,Son,0
and,0.0,CJ,linkage,0,and,0,and,0,and,0,and,0
Hartley,0.0,N,people,0,Hartley,0,Hartley,0,Hartley,0,Hartley,0
Misunderstood,1.0,V,occupied,0,Misunderstood,0,Misunderstood,0,Misunderstood,0,Misunderstood,0
by,0.0,PR,state,0,by,0,by,0,by,0,by,0
Decca,0.0,N,PLO,0,Decca,0,Decca,0,Decca,0,Decca,0
Records,0.0,N,leadership,0,Records,0,Records,0,Records,0,Records,0
he,0.0,PN,age,0,he,0,he,0,he,0,he,0
maintains,1.0,V,structure,0,maintains,0,maintains,0,maintains,0,maintains,0
I,0.0,PN,Meadowell,0,I,0,I,0,I,0,I,0
wan,0.0,V,awash,1,wan,0,wan,0,wan,0,wan,0
na,0.0,TO,teenagers,0,na,0,na,0,na,0,na,0
play,0.0,V,pastimes,0,play,0,play,0,play,0,play,0
ma,0.0,N,having,0,ma,0,ma,0,ma,0,ma,0
music,0.0,N,babies,0,music,0,music,0,music,0,music,0
ma,0.0,N,body-building,0,ma,0,ma,0,ma,0,ma,0
way,1.0,N,Like,0,way,0,way,0,way,0,way,0
But,0.0,CJ,heckler,0,But,0,But,0,But,0,But,0
it,0.0,PN,Liberal,0,it,0,it,0,it,0,it,0
was,0.0,V,One ,1,was,0,was,0,was,0,was,0
Gerry,0.0,N,daughter,0,Gerry,0,Gerry,0,Gerry,0,Gerry,0
Conlon,0.0,N,grand,0,Conlon,0,Conlon,0,Conlon,0,Conlon,0
account,0.0,N,duchess,0,account,0,account,0,account,0,account,0
of,0.0,PR,Russia,0,of,0,of,0,of,0,of,0
being,0.0,V,gained,0,being,0,being,0,being,0,being,0
interrogated,0.0,V,footnote,0,interrogated,0,interrogated,0,interrogated,0,interrogated,0
after,1.0,PR,history,0,after,0,after,0,after,0,after,0
the,0.0,AT,introducing,0,the,0,the,0,the,0,the,0
Guildford,0.0,N,unknown,0,Guildford,0,Guildford,0,Guildford,0,Guildford,0
