word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
the,0.0,AT,the,0,the,0,the,0,the,0,side,0
of,0.0,PR,of,0,of,0,of,0,of,0,start,0
the,0.0,AT,the,0,the,0,the,0,the,0,season,0
an,0.0,AT,an,0,an,0,an,0,an,0,going-over,0
ideal,0.0,AJ,ideal,1,ideal,1,ideal,0,ideal,0,players,0
combination,0.0,N,combination,0,combination,0,combination,0,combination,0,secretary,0
of,0.0,PR,of,0,of,0,of,0,of,0,workers,0
Thomson,0.0,N,Thomson,0,Thomson,0,Thomson,0,Thomson,0,union,0
habit,1.0,N,habit,0,habit,0,habit,0,habit,0,vote,0
of,0.0,PR,of,0,of,0,of,0,of,0,defence,0
immediate,1.0,AJ,immediate,1,immediate,0,immediate,0,immediate,0,policy,0
response,1.0,N,response,0,response,0,response,1,response,0,majority,0
with,1.0,PR,with,0,with,0,with,0,with,0,right-wingers,0
an,0.0,AT,an,0,an,0,an,0,an,0,warned,0
actual,0.0,AJ,actual,0,actual,0,actual,0,actual,0,leaders,0
subject,1.0,N,subject,0,subject,0,subject,0,subject,0,expect,0
In,1.0,PR,In,0,In,0,In,0,In,0,everybody,0
some,0.0,DT,some,0,some,0,some,0,some,0,goose-step,0
cases,0.0,N,cases,0,cases,0,cases,0,cases,0,direction,0
Labour,0.0,N,Labour,0,Labour,0,Labour,0,Labour,0,policy,0
quangos,0.0,N,quangos,0,quangos,0,quangos,0,quangos,0,Clocks,0
merge,1.0,V,merge,0,merge,0,merge,0,merge,0,instruments,0
existing,0.0,AJ,existing,0,existing,0,existing,0,existing,0,sell,0
ones,0.0,N,ones,0,ones,0,ones,0,ones,0,house,0
or,0.0,CJ,or,0,or,0,or,0,or,0,cottage,0
replace,1.0,V,replace,0,replace,0,replace,0,replace,0,centre,0
well-established,0.0,AJ,well-established,0,well-established,0,well-established,0,well-established,0,town,0
bodies,1.0,N,bodies,0,bodies,0,bodies,0,bodies,0,cottage,0
The,0.0,AT,The,0,The,0,The,0,The,0,price,0
success,0.0,N,success,0,success,0,success,1,success,0,lots,0
of,0.0,PR,of,0,of,0,of,0,of,0,sale,0
the,0.0,AT,the,0,the,0,the,0,the,0,auction,0
Ahlbergs,0.0,N,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Ahlbergs,0,Property,0
working,0.0,N,working,0,working,1,working,0,working,0,Services,0
relationship,0.0,N,relationship,0,relationship,0,relationship,0,relationship,0,hundred,0
must,0.0,V,must,0,must,0,must,0,must,0,subsidiary,0
have,0.0,V,have,0,have,0,have,0,have,0,auctioning,0
a,0.0,AT,a,0,a,0,a,0,a,0,venues,0
lot,0.0,N,lot,0,lot,0,lot,0,lot,0,period,0
to,0.0,TO,to,0,to,0,to,0,to,0,auction,0
do,0.0,V,do,0,do,0,do,0,do,0,buyers,0
with,1.0,PR,with,0,with,0,with,0,with,0,commit,0
their,0.0,DP,their,0,their,0,their,0,their,0,difficulty,0
long,1.0,AJ,long,1,long,0,long,0,long,0,buyers,0
and,0.0,CJ,and,0,and,0,and,0,and,0,proceed,0
happy,1.0,AJ,happy,1,happy,1,happy,0,happy,0,far,0
marriage,0.0,N,marriage,0,marriage,0,marriage,0,marriage,0,between,0
They,0.0,PN,They,0,They,0,They,0,They,0,director,0
see,1.0,V,see,0,see,0,see,0,see,0,agents,0
themselves,0.0,PN,themselves,0,themselves,0,themselves,0,themselves,0,misunderstood,0
not,0.0,XX,not,0,not,0,not,0,not,0,Records,0
as,0.0,CJ,as,0,as,0,as,0,as,0,play,0
author,0.0,N,author,0,author,0,author,0,author,0,music,0
and,0.0,CJ,and,0,and,0,and,0,and,0,way,0
illustrator,0.0,N,illustrator,0,illustrator,0,illustrator,0,illustrator,0,account,0
with,1.0,PR,with,0,with,0,with,0,with,0,interrogated,0
separate,1.0,AJ,separate,0,separate,0,separate,0,separate,0,bombings,0
roles,1.0,N,roles,0,roles,0,roles,0,roles,0,scalp,0
but,0.0,CJ,but,0,but,0,but,0,but,0,crawl,0
as,0.0,PR,as,0,as,0,as,0,as,0,Government,0
a,0.0,AT,a,0,a,0,a,0,a,0,compounds,0
partnership,0.0,N,partnership,0,partnership,0,partnership,1,partnership,0,problems,0
of,0.0,PR,of,0,of,0,of,0,of,0,parameters,0
book-makers,0.0,N,book-makers,0,book-makers,0,book-makers,0,book-makers,0,reflect,0
contributing,0.0,V,contributing,0,contributing,0,contributing,0,contributing,0,value,0
equally,0.0,AV,equally,0,equally,0,equally,0,equally,0,country,0
to,1.0,PR,to,0,to,0,to,0,to,0,system,0
the,0.0,AT,the,0,the,0,the,0,the,0,shift,0
process,0.0,N,process,0,process,0,process,0,process,0,people,0
By,0.0,PR,By,0,By,0,By,0,By,0,destinations,0
holding,1.0,V,holding,0,holding,0,holding,0,holding,0,speed,0
open,1.0,AJ,open,0,open,0,open,0,open,0,safety,0
meetings,0.0,N,meetings,0,meetings,0,meetings,0,meetings,0,demonstrates,0
for,0.0,PR,for,0,for,0,for,0,for,0,describes,0
children,0.0,N,children,0,children,0,children,0,children,0,pitfalls,0
and,0.0,CJ,and,0,and,0,and,0,and,0,avoid,0
having,0.0,V,having,0,having,0,having,0,having,0,Copse,0
the,0.0,AT,the,0,the,0,the,0,the,0,robbers,0
telecottage,0.0,N,telecottage,0,telecottage,0,telecottage,0,telecottage,0,woodland,0
above,0.0,PR,above,0,above,0,above,0,above,0,usurped,0
the,0.0,AT,the,0,the,0,the,0,the,0,cattle,0
local,0.0,AJ,local,0,local,0,local,0,local,0,thieves,0
store,0.0,N,store,0,store,0,store,0,store,0,Hills,0
people,0.0,N,people,0,people,0,people,0,people,0,nothing,0
of,0.0,PR,of,0,of,0,of,0,of,0,Maj,0
all,0.0,DT,all,0,all,0,all,0,all,0,villagers,0
walks,1.0,N,walks,1,walks,0,walks,1,walks,0,recipients,0
of,0.0,PR,of,0,of,0,of,0,of,0,dollars,0
life,0.0,N,life,0,life,0,life,1,life,0,cameras,0
came+in,0.0,V + AV,came+in,0,came+in,0,came+in,0,came+in,0,needed,0
small-scale,0.0,AJ,small-scale,0,small-scale,0,small-scale,0,small-scale,0,clinic,0
entrepreneurs,0.0,N,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0,collaborated,0
and,0.0,CJ,and,0,and,0,and,0,and,0,directly,1
their,0.0,DP,their,0,their,0,their,0,their,0,result,0
spouses,0.0,N,spouses,0,spouses,0,spouses,0,spouses,0,historical,1
shop+assistants,0.0,N + N,shop+assistants,0,shop+assistants,0,shop+assistants,0,shop+assistants,0,significance,0
craftspeople,0.0,N,craftspeople,0,craftspeople,0,craftspeople,0,craftspeople,0,effort,0
and,0.0,CJ,and,0,and,0,and,0,and,0,Department,0
children,0.0,N,children,0,children,0,children,0,children,0,Economic,0
As+if,0.0,CJ,As+if,0,As+if,0,As+if,0,As+if,0,Affairs,0
24-17,0.0,CR,24-17,0,24-17,0,24-17,0,24-17,0,set+up,1
and,0.0,CJ,and,0,and,0,and,0,and,0,Harold,0
derisive,0.0,AJ,derisive,0,derisive,0,derisive,0,derisive,0,Wilson,0
chants,1.0,N,chants,0,chants,0,chants,0,chants,0,headed,0
of,0.0,PR,of,0,of,0,of,0,of,0,George,0
Easy,0.0,AJ,Easy,0,Easy,0,Easy,0,Easy,0,Brown,0
easy,0.0,AJ,easy,0,easy,0,easy,0,easy,0,ended,0
were,0.0,V,were,0,were,0,were,0,were,0,futile,1
not,0.0,XX,not,0,not,0,not,0,not,0,departmental,0
bad,0.0,AJ,bad,1,bad,0,bad,1,bad,0,ministerial,0
enough,0.0,AV,enough,1,enough,0,enough,0,enough,0,infighting,0
this,1.0,DT,this,0,this,0,this,0,this,0,DTI,0
humiliation,0.0,N,humiliation,0,humiliation,0,humiliation,1,humiliation,1,override,1
was,0.0,V,was,0,was,0,was,0,was,0,Treasury,0
against,1.0,PR,against,0,against,0,against,0,against,0,new,0
a,0.0,AT,a,0,a,0,a,0,a,0,powerful,1
side,1.0,N,side,0,side,0,side,0,side,0,Department,0
who,0.0,PN,who,0,who,0,who,0,who,0,Consumer,0
have,0.0,V,have,0,have,0,have,0,have,0,Affairs,0
made,1.0,V,made,1,made,0,made,0,made,0,antagonise,1
a,0.0,AT,a,0,a,0,a,0,a,0,DTI,0
wretched,1.0,AJ,wretched,0,wretched,1,wretched,0,wretched,0,Labour,0
start,0.0,N,start,0,start,0,start,0,start,0,acquiescing,1
to,1.0,PR,to,0,to,0,to,0,to,0,democratic,1
the,0.0,AT,the,0,the,0,the,0,the,0,outrage,1
season,0.0,N,season,0,season,0,season,0,season,0,continued,0
a,0.0,AT,a,0,a,0,a,0,a,0,arguing,0
week,0.0,N,week,0,week,0,week,0,week,0,Conservatives,0
earlier,0.0,AV,earlier,0,earlier,0,earlier,0,earlier,0,got,0
Pontypool,0.0,N,Pontypool,0,Pontypool,0,Pontypool,0,Pontypool,0,away,1
had,0.0,V,had,0,had,0,had,0,had,0,undemocratic,1
going-over,2.0,N,going-over,0,going-over,0,going-over,0,going-over,0,long,0
given,2.0,V,given,0,given,0,given,0,given,0,Labour,0
them,0.0,PN,them,0,them,0,them,0,them,0,turn,0
a,0.0,AT,a,0,a,0,a,0,a,0,telecottages,0
35-6,0.0,CR,35-6,0,35-6,0,35-6,0,35-6,0,become,0
and,0.0,CJ,and,0,and,0,and,0,and,0,self-financing,1
were,0.0,V,were,0,were,0,were,0,were,0,established,0
short,1.0,AJ,short,0,short,0,short,0,short,0,need,0
of,0.0,PR,of,0,of,0,of,0,of,0,initial,0
at+least,0.0,AV,at+least,0,at+least,0,at+least,0,at+least,0,subsidy,0
half-a-dozen,0.0,CR,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,Villages,0
first-choice,0.0,AJ,first-choice,0,first-choice,0,first-choice,0,first-choice,0,expensive,0
players,0.0,N,players,0,players,0,players,0,players,0,live,0
Ron,0.0,N,Ron,0,Ron,0,Ron,0,Ron,0,vibrant,1
Todd,0.0,N,Todd,0,Todd,0,Todd,0,Todd,0,communities,0
the,0.0,AT,the,0,the,0,the,0,the,0,local,0
general,0.0,AJ,general,0,general,0,general,0,general,0,people,0
secretary,0.0,N,secretary,0,secretary,0,secretary,0,secretary,0,earn,0
of,0.0,PR,of,0,of,0,of,0,of,0,enough,0
the,0.0,AT,the,0,the,0,the,0,the,0,continue,0
transport,0.0,N,transport,0,transport,0,transport,0,transport,0,living,0
workers,0.0,N,workers,0,workers,0,workers,0,workers,0,Smith,0
union,0.0,N,union,0,union,0,union,0,union,0,said,0
said,0.0,V,said,0,said,0,said,0,said,0,interview,0
that,0.0,CJ,that,0,that,0,that,0,that,0,BBC,0
today,0.0,AV,today,0,today,0,today,0,today,0,television,0
vote,0.0,N,vote,0,vote,0,vote,0,vote,0,Record,0
on,1.0,PR,on,0,on,0,on,0,on,0,expect,0
the,0.0,AT,the,0,the,0,the,0,the,0,colleagues,0
multilaterist,0.0,N,multilaterist,0,multilaterist,0,multilaterist,0,multilaterist,0,spend,0
nuclear,0.0,AJ,nuclear,0,nuclear,0,nuclear,0,nuclear,0,spend,0
defence,0.0,N,defence,1,defence,0,defence,0,defence,0,Doctors,0
policy,0.0,N,policy,0,policy,0,policy,0,policy,0,worried,0
would,0.0,V,would,0,would,0,would,0,would,0,women,0
not,0.0,XX,not,0,not,0,not,0,not,0,turning,0
yield,1.0,V,yield,0,yield,0,yield,1,yield,0,prostitution,0
the,0.0,AT,the,0,the,0,the,0,the,0,finance,1
massive,1.0,AJ,massive,1,massive,0,massive,0,massive,0,habit,0
and,0.0,CJ,and,0,and,0,and,0,and,0,risk,0
overwhelming,0.0,AJ,overwhelming,1,overwhelming,0,overwhelming,0,overwhelming,0,contracting,0
majority,0.0,N,majority,0,majority,0,majority,0,majority,0,Aids,0
predicted,0.0,V,predicted,0,predicted,0,predicted,0,predicted,0,drink,0
by,0.0,PR,by,0,by,0,by,0,by,0,thirsty,0
right-wingers,1.0,N,right-wingers,0,right-wingers,0,right-wingers,0,right-wingers,0,Globe,0
and,0.0,CJ,and,0,and,0,and,0,and,0,artichokes,0
he,0.0,PN,he,0,he,0,he,0,he,0,sprouting,0
warned,0.0,V,warned,0,warned,0,warned,0,warned,0,leaves,0
that,0.0,CJ,that,0,that,0,that,0,that,0,need,0
party,0.0,N,party,0,party,0,party,0,party,0,protection,1
leaders,0.0,N,leaders,0,leaders,0,leaders,0,leaders,0,frost,0
could,0.0,V,could,0,could,0,could,0,could,0,cold,0
not,0.0,XX,not,0,not,0,not,0,not,0,areas,0
expect,0.0,V,expect,0,expect,0,expect,0,expect,0,trying,0
everybody,0.0,PN,everybody,0,everybody,0,everybody,0,everybody,0,smooth,1
to,0.0,PR,to,0,to,0,to,0,to,0,path,0
goose-step,2.0,N,goose-step,0,goose-step,0,goose-step,1,goose-step,1,purchasers,0
in,1.0,PR,in,0,in,0,in,0,in,0,streamline,1
the,0.0,AT,the,0,the,0,the,0,the,0,system,0
same,0.0,DT,same,1,same,0,same,0,same,0,says,0
direction,1.0,N,direction,0,direction,0,direction,0,direction,0,Graham,0
once,0.0,CJ,once,0,once,0,once,0,once,0,Harrison,0
the,0.0,AT,the,0,the,0,the,0,the,0,pointing+out,0
policy,0.0,N,policy,0,policy,0,policy,0,policy,0,live,0
had,0.0,V,had,0,had,0,had,0,had,0,telephone,0
been,0.0,V,been,0,been,0,been,0,been,0,bidding,0
carried,1.0,V,carried,0,carried,0,carried,0,carried,0,available,0
Glasgow,0.0,N,Glasgow,0,Glasgow,0,Glasgow,0,Glasgow,0,unable,0
Clocks,0.0,N,Clocks,0,Clocks,0,Clocks,0,Clocks,0,attend,0
and,0.0,CJ,and,0,and,0,and,0,and,0,collective,0
scientific,0.0,AJ,scientific,0,scientific,1,scientific,0,scientific,0,property,0
instruments,0.0,N,instruments,0,instruments,0,instruments,0,instruments,0,auctions,0
Wednesday,0.0,N,Wednesday,0,Wednesday,0,Wednesday,0,Wednesday,0,place,0
11am,0.0,AV,11am,0,11am,0,11am,0,11am,0,regularly,0
First,0.0,OR,First,0,First,0,First,0,First,0,London,0
they,0.0,PN,they,0,they,0,they,0,they,0,often,0
have,0.0,V,have,0,have,0,have,0,have,0,primarily,0
to,0.0,TO,to,0,to,0,to,0,to,0,investors,0
sell,0.0,V,sell,0,sell,0,sell,0,sell,0,house-hunters,0
their,0.0,DP,their,0,their,0,their,0,their,0,country,0
present,0.0,AJ,present,0,present,0,present,0,present,0,areas,0
house,0.0,N,house,0,house,0,house,0,house,0,typical,0
a,0.0,AT,a,0,a,0,a,0,a,0,auction,0
two-bedroom,0.0,AJ,two-bedroom,0,two-bedroom,0,two-bedroom,0,two-bedroom,0,one,0
cottage,0.0,N,cottage,0,cottage,0,cottage,0,cottage,0,house,0
in,0.0,PR,in,0,in,0,in,0,in,0,likely,0
the,0.0,AT,the,0,the,0,the,0,the,0,not,0
centre,1.0,N,centre,0,centre,0,centre,0,centre,0,place,0
of,0.0,PR,of,0,of,0,of,0,of,0,nearby,0
the,0.0,AT,the,0,the,0,the,0,the,0,pub,0
town,0.0,N,town,0,town,0,town,0,town,0,village,0
Their,0.0,DP,Their,0,Their,0,Their,0,Their,0,hall,0
South,0.0,N,South,0,South,0,South,0,South,0,supertram,0
Molton,0.0,N,Molton,0,Molton,0,Molton,0,Molton,0,concept,0
cottage,0.0,N,cottage,0,cottage,0,cottage,0,cottage,0,spread,0
guide,1.0,V,guide,0,guide,0,guide,0,guide,0,major,0
price,0.0,N,price,0,price,0,price,0,price,0,cities,0
"£44,000-£46,000",0.0,N,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,decade,0
is,0.0,V,is,0,is,0,is,0,is,0,Blackpool,0
one,0.0,CR,one,0,one,0,one,0,one,0,alone,0
of,0.0,PR,of,0,of,0,of,0,of,0,use,0
more+than,0.0,AV,more+than,0,more+than,0,more+than,0,more+than,0,traditional,0
20,0.0,CR,20,0,20,0,20,0,20,0,double-deckers,0
lots,0.0,PN,lots,0,lots,0,lots,0,lots,0,Armstrong,0
to,0.0,TO,to,0,to,0,to,0,to,0,seems,0
be,0.0,V,be,0,be,0,be,0,be,0,least,0
put+up,1.0,V + AV,put+up,0,put+up,0,put+up,0,put+up,0,permanently,1
for,0.0,PR,for,0,for,0,for,0,for,0,damaged,0
sale,0.0,N,sale,0,sale,0,sale,0,sale,0,surface,0
at,1.0,PR,at,0,at,0,at,0,at,0,strain,0
the,0.0,AT,the,0,the,0,the,0,the,0,start,0
Barnstaple,0.0,N,Barnstaple,0,Barnstaple,0,Barnstaple,0,Barnstaple,0,technically,0
auction,0.0,N,auction,0,auction,0,auction,0,auction,0,ill-equipped,1
by,0.0,PR,by,0,by,0,by,0,by,0,avert,1
Bristol,0.0,N,Bristol,0,Bristol,0,Bristol,0,Bristol,0,disaster,0
and,0.0,CJ,and,0,and,0,and,0,and,0,cope,0
West,0.0,N,West,0,West,0,West,0,West,0,consequences,0
Property,0.0,N,Property,0,Property,0,Property,0,Property,0,disaster,0
Services,0.0,N,Services,0,Services,0,Services,0,Services,0,struck,0
and,0.0,CJ,and,0,and,0,and,0,and,0,strain,0
one,0.0,CR,one,0,one,0,one,0,one,0,commercial,0
of,0.0,PR,of,0,of,0,of,0,of,0,pressures,0
more+than,0.0,AV,more+than,0,more+than,0,more+than,0,more+than,0,inquiry,0
a,0.0,AT,a,0,a,0,a,0,a,0,puts,0
hundred,0.0,CR,hundred,0,hundred,0,hundred,0,hundred,0,compromised,1
which,0.0,DT,which,0,which,0,which,0,which,0,safety,0
the,0.0,AT,the,0,the,0,the,0,the,0,strain,0
building+society,0.0,N + N,building+society,0,building+society,0,building+society,0,building+society,0,people,0
subsidiary,0.0,N,subsidiary,0,subsidiary,0,subsidiary,0,subsidiary,0,spot,0
will,0.0,V,will,0,will,0,will,0,will,0,cope,0
be,0.0,V,be,0,be,0,be,0,be,0,weary,1
auctioning,0.0,V,auctioning,0,auctioning,0,auctioning,0,auctioning,0,gruesome,0
in,0.0,PR,in,0,in,0,in,0,in,0,working,0
eight,0.0,CR,eight,0,eight,0,eight,0,eight,0,hours,0
West+Country,0.0,N + N,West+Country,0,West+Country,0,West+Country,0,West+Country,0,senior,0
venues,0.0,N,venues,0,venues,0,venues,0,venues,0,signal,0
over,1.0,PR,over,0,over,0,over,0,over,0,technician,0
a,0.0,AT,a,0,a,0,a,0,a,0,heads,0
three-day,0.0,AJ,three-day,0,three-day,0,three-day,0,three-day,0,list,0
period,0.0,N,period,0,period,0,period,0,period,0,culpable,0
With,1.0,PR,With,0,With,0,With,0,With,0,one,0
an,0.0,AT,an,0,an,0,an,0,an,0,day,0
auction,0.0,N,auction,0,auction,0,auction,0,auction,0,past,0
you,0.0,PN,you,0,you,0,you,0,you,0,weeks,0
've,0.0,V,'ve,0,'ve,0,'ve,0,'ve,0,lacked,0
got,0.0,V,got,0,got,0,got,0,got,0,adequate,0
to,0.0,TO,to,0,to,0,to,0,to,0,training,0
be,0.0,V,be,0,be,0,be,0,be,0,bothered,0
certain,0.0,AJ,certain,1,certain,0,certain,0,certain,0,refusing,0
that,0.0,CJ,that,0,that,0,that,0,that,0,keep,0
at+least,0.0,AV,at+least,0,at+least,0,at+least,0,at+least,0,open,0
two,0.0,CR,two,0,two,0,two,0,two,0,two-way,0
buyers,0.0,N,buyers,0,buyers,0,buyers,0,buyers,0,radio,0
are,0.0,V,are,0,are,0,are,0,are,0,links,0
there,0.0,AV,there,0,there,0,there,0,there,0,crews,0
who,0.0,PN,who,0,who,0,who,0,who,0,effectively,1
can,0.0,V,can,0,can,0,can,0,can,0,ended,0
commit,1.0,V,commit,0,commit,0,commit,0,commit,0,proper,0
themselves,0.0,PN,themselves,0,themselves,0,themselves,0,themselves,0,emergency+service,0
and,0.0,CJ,and,0,and,0,and,0,and,0,law,0
the,0.0,AT,the,0,the,0,the,0,the,0,doubt,0
difficulty,0.0,N,difficulty,0,difficulty,0,difficulty,0,difficulty,0,Mrs,0
is,0.0,V,is,0,is,0,is,0,is,0,Bujok,0
that,0.0,CJ,that,0,that,0,that,0,that,0,entitled,0
buyers,0.0,N,buyers,0,buyers,0,buyers,0,buyers,0,commence,0
who,0.0,PN,who,0,who,0,who,0,who,0,proceedings,0
can,0.0,V,can,0,can,0,can,0,can,0,giving,0
proceed,1.0,V,proceed,0,proceed,0,proceed,0,proceed,0,notice,0
are,0.0,V,are,0,are,0,are,0,are,0,state,0
few,0.0,DT,few,0,few,0,few,0,few,0,dwelling,0
and,0.0,CJ,and,0,and,0,and,0,and,0,council,0
far,1.0,AV,far,0,far,0,far,1,far,0,took,0
between,1.0,AV,between,0,between,0,between,0,between,0,chin,1
said,0.0,V,said,0,said,0,said,0,said,0,meantime,0
David,0.0,N,David,0,David,0,David,0,David,0,capacity,0
Phillip,0.0,N,Phillip,0,Phillip,0,Phillip,0,Phillip,0,bring,0
a,0.0,AT,a,0,a,0,a,0,a,0,coherence,1
director,0.0,N,director,0,director,0,director,0,director,0,organisation,0
of,0.0,PR,of,0,of,0,of,0,of,0,range,0
Yorkshire,0.0,N,Yorkshire,0,Yorkshire,0,Yorkshire,0,Yorkshire,0,activities,0
estate+agents,0.0,N + N,estate+agents,0,estate+agents,0,estate+agents,0,estate+agents,0,further,0
Dacre,0.0,N,Dacre,0,Dacre,0,Dacre,0,Dacre,0,consolidating,1
Son,0.0,N,Son,0,Son,0,Son,0,Son,0,institutional,0
and,0.0,CJ,and,0,and,0,and,0,and,0,linkage,0
Hartley,0.0,N,Hartley,0,Hartley,0,Hartley,0,Hartley,0,people,0
Misunderstood,1.0,V,Misunderstood,0,Misunderstood,0,Misunderstood,0,Misunderstood,0,occupied,0
by,0.0,PR,by,0,by,0,by,0,by,0,state,0
Decca,0.0,N,Decca,0,Decca,0,Decca,0,Decca,0,PLO,0
Records,0.0,N,Records,0,Records,0,Records,0,Records,0,leadership,0
he,0.0,PN,he,0,he,0,he,0,he,0,age,0
maintains,1.0,V,maintains,0,maintains,0,maintains,0,maintains,0,structure,0
I,0.0,PN,I,0,I,0,I,0,I,0,Meadowell,0
wan,0.0,V,wan,0,wan,0,wan,0,wan,0,awash,1
na,0.0,TO,na,0,na,0,na,0,na,0,teenagers,0
play,0.0,V,play,0,play,0,play,0,play,0,pastimes,0
ma,0.0,N,ma,0,ma,0,ma,0,ma,0,having,0
music,0.0,N,music,0,music,0,music,0,music,0,babies,0
ma,0.0,N,ma,0,ma,0,ma,0,ma,0,body-building,0
way,1.0,N,way,0,way,0,way,0,way,0,Like,0
But,0.0,CJ,But,0,But,0,But,0,But,0,heckler,0
it,0.0,PN,it,0,it,0,it,0,it,0,Liberal,0
was,0.0,V,was,0,was,0,was,0,was,0,One,1
Gerry,0.0,N,Gerry,0,Gerry,0,Gerry,0,Gerry,0,daughter,0
Conlon,0.0,N,Conlon,0,Conlon,0,Conlon,0,Conlon,0,grand,0
account,0.0,N,account,0,account,0,account,0,account,0,duchess,0
of,0.0,PR,of,0,of,0,of,0,of,0,Russia,0
being,0.0,V,being,0,being,0,being,0,being,0,gained,0
interrogated,0.0,V,interrogated,0,interrogated,0,interrogated,0,interrogated,0,footnote,0
after,1.0,PR,after,0,after,0,after,0,after,0,history,0
the,0.0,AT,the,0,the,0,the,0,the,0,introducing,0
Guildford,0.0,N,Guildford,0,Guildford,0,Guildford,0,Guildford,0,unknown,0
