word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
to,0,TO,to,0,to,0,to,0,to,0,sell,0
do,0,V,do,0,do,0,do,0,do,0,house,0
with,1,PR,with,0,with,0,with,0,with,0,cottage,0
their,0,DP,their,0,their,0,their,0,their,0,centre,0
long,1,AJ,long,0,long,0,long,0,long,0,town,0
and,0,CJ,and,0,and,0,and,0,and,0,South,0
happy,1,AJ,happy,0,happy,0,happy,0,happy,0,Molton,0
marriage,0,N,marriage,0,marriage,0,marriage,0,marriage,0,cottage,0
They,0,PN,They,0,They,0,They,0,They,0,guide,0
see,1,V,see,0,see,0,see,0,see,0,price,0
themselves,0,PN,themselves,0,themselves,0,themselves,0,themselves,0,lots,0
not,0,XX,not,0,not,0,not,0,not,0,sale,0
as,0,CJ,as,0,as,0,as,0,as,0,auction,0
author,0,N,author,0,author,0,author,0,author,0,Barnstaple,0
and,0,CJ,and,0,and,0,and,0,and,0,auction,0
illustrator,0,N,illustrator,0,illustrator,0,illustrator,0,illustrator,0,Bristol,0
with,1,PR,with,0,with,0,with,0,with,0,West,0
separate,1,AJ,separate,0,separate,0,separate,0,separate,0,Property,0
roles,1,N,roles,0,roles,0,roles,0,roles,0,Services,0
but,0,CJ,but,0,but,0,but,0,but,0,hundred,0
as,0,PR,as,0,as,0,as,0,as,0,building+society,0
a,0,AT,a,0,a,0,a,0,a,0,subsidiary,0
partnership,0,N,partnership,0,partnership,0,partnership,1,partnership,1,auctioning,0
of,0,PR,of,0,of,0,of,0,of,0,venues,0
book-makers,0,N,book-makers,0,book-makers,0,book-makers,0,book-makers,0,period,0
contributing,0,V,contributing,0,contributing,0,contributing,0,contributing,0,auction,0
equally,0,AV,equally,0,equally,0,equally,0,equally,0,buyers,0
to,1,PR,to,0,to,0,to,0,to,0,commit,0
the,0,AT,the,0,the,0,the,0,the,0,difficulty,0
process,0,N,process,0,process,0,process,0,process,0,buyers,0
By,0,PR,By,0,By,0,By,0,By,0,proceed,0
holding,1,V,holding,0,holding,0,holding,0,holding,0,far,0
open,1,AJ,open,0,open,0,open,0,open,0,David,0
meetings,0,N,meetings,0,meetings,0,meetings,0,meetings,0,Phillip,0
for,0,PR,for,0,for,0,for,0,for,0,director,0
children,0,N,children,0,children,0,children,0,children,0,Yorkshire,0
and,0,CJ,and,0,and,0,and,0,and,0,estate+agents,0
having,0,V,having,0,having,0,having,0,having,0,Dacre,0
the,0,AT,the,0,the,0,the,0,the,0,Son,0
telecottage,0,N,telecottage,0,telecottage,0,telecottage,0,telecottage,0,Hartley,0
above,0,PR,above,0,above,0,above,0,above,0,Misunderstood,0
the,0,AT,the,0,the,0,the,0,the,0,Decca,0
local,0,AJ,local,0,local,0,local,0,local,0,Records,0
store,0,N,store,0,store,0,store,0,store,0,play,0
people,0,N,people,0,people,0,people,0,people,0,music,0
of,0,PR,of,0,of,0,of,0,of,0,way,0
all,0,DT,all,0,all,0,all,0,all,0,Gerry,0
walks,1,N,walks,0,walks,0,walks,0,walks,0,Conlon,0
of,0,PR,of,0,of,0,of,0,of,0,account,0
life,0,N,life,0,life,0,life,1,life,0,interrogated,0
came+in,0,V + AV,came+in,0,came+in,0,came+in,0,came+in,0,Guildford,0
small-scale,0,AJ,small-scale,0,small-scale,0,small-scale,0,small-scale,0,bombings,0
entrepreneurs,0,N,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0,entrepreneurs,0,scalp,1
and,0,CJ,and,0,and,0,and,0,and,0,crawl,0
their,0,DP,their,0,their,0,their,0,their,0,Government,0
spouses,0,N,spouses,0,spouses,0,spouses,0,spouses,0,compounds,0
shop+assistants,0,N + N,shop+assistants,0,shop+assistants,0,shop+assistants,0,shop+assistants,0,problems,0
craftspeople,0,N,craftspeople,0,craftspeople,0,craftspeople,0,craftspeople,0,sets+down,0
and,0,CJ,and,0,and,0,and,0,and,0,parameters,0
children,0,N,children,0,children,0,children,0,children,0,reflect,0
As+if,0,CJ,As+if,0,As+if,0,As+if,0,As+if,0,value,0
24-17,0,CR,24-17,0,24-17,0,24-17,0,24-17,0,country,0
and,0,CJ,and,0,and,0,and,0,and,0,system,0
derisive,0,AJ,derisive,0,derisive,1,derisive,0,derisive,0,run,0
chants,1,N,chants,0,chants,0,chants,0,chants,0,efficiently,0
of,0,PR,of,0,of,0,of,0,of,0,shift,0
Easy,0,AJ,Easy,0,Easy,0,Easy,0,Easy,0,people,0
easy,0,AJ,easy,0,easy,0,easy,0,easy,0,destinations,0
were,0,V,were,0,were,0,were,0,were,0,speed,0
not,0,XX,not,0,not,0,not,0,not,0,safety,0
bad,0,AJ,bad,0,bad,0,bad,0,bad,0,Europe,0
enough,0,AV,enough,0,enough,0,enough,0,enough,0,Francesca,0
this,1,DT,this,0,this,0,this,0,this,0,Simon,0
humiliation,0,N,humiliation,1,humiliation,1,humiliation,1,humiliation,0,describes,0
was,0,V,was,0,was,0,was,0,was,0,pitfalls,0
against,1,PR,against,0,against,0,against,0,against,0,avoid,0
a,0,AT,a,0,a,0,a,0,a,0,Travel,0
side,1,N,side,0,side,0,side,0,side,0,Copse,0
who,0,PN,who,0,who,0,who,0,who,0,robbers,1
have,0,V,have,0,have,0,have,0,have,0,Christopher,0
made,1,V,made,0,made,0,made,0,made,0,Somerville,0
a,0,AT,a,0,a,0,a,0,a,0,sees,0
wretched,1,AJ,wretched,0,wretched,1,wretched,0,wretched,0,woodland,0
start,0,N,start,0,start,0,start,0,start,0,usurped,1
to,1,PR,to,0,to,0,to,0,to,0,cattle,0
the,0,AT,the,0,the,0,the,0,the,0,thieves,0
season,0,N,season,0,season,0,season,0,season,0,Cheviot,0
a,0,AT,a,0,a,0,a,0,a,0,Hills,0
week,0,N,week,0,week,0,week,0,week,0,nothing,0
earlier,0,AV,earlier,0,earlier,0,earlier,0,earlier,0,Con,0
Pontypool,0,N,Pontypool,0,Pontypool,0,Pontypool,0,Pontypool,0,Maj,0
had,0,V,had,0,had,0,had,0,had,0,villagers,0
going-over,2,N,going-over,0,going-over,0,going-over,0,going-over,0,Ramsala,0
given,2,V,given,0,given,0,given,0,given,0,recipients,0
them,0,PN,them,0,them,0,them,0,them,0,Palm,0
a,0,AT,a,0,a,0,a,0,a,0,Beach,0
35-6,0,CR,35-6,0,35-6,0,35-6,0,35-6,0,dollars,0
and,0,CJ,and,0,and,0,and,0,and,0,explained,0
were,0,V,were,0,were,0,were,0,were,0,cameras,0
short,1,AJ,short,0,short,0,short,0,short,0,needed,0
of,0,PR,of,0,of,0,of,0,of,0,clinic,0
at+least,0,AV,at+least,0,at+least,0,at+least,0,at+least,0,When,0
half-a-dozen,0,CR,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,he,0
first-choice,0,AJ,first-choice,0,first-choice,0,first-choice,0,first-choice,0,collaborated,0
players,0,N,players,0,players,0,players,0,players,0,directly,0
Ron,0,N,Ron,0,Ron,0,Ron,0,Ron,0,with,0
Todd,0,N,Todd,0,Todd,0,Todd,0,Todd,0,her,0
the,0,AT,the,0,the,0,the,0,the,0,in,0
general,0,AJ,general,0,general,0,general,0,general,0,opera,0
secretary,0,N,secretary,0,secretary,0,secretary,0,secretary,0,the,0
of,0,PR,of,0,of,0,of,0,of,0,result,0
the,0,AT,the,0,the,0,the,0,the,0,was,0
transport,0,N,transport,0,transport,0,transport,0,transport,0,of,0
workers,0,N,workers,0,workers,0,workers,0,workers,0,historical,0
union,0,N,union,0,union,0,union,0,union,0,significance,0
said,0,V,said,0,said,0,said,0,said,0,But,0
that,0,CJ,that,0,that,0,that,0,that,0,its,0
today,0,AV,today,0,today,0,today,0,today,0,last,0
vote,0,N,vote,0,vote,0,vote,0,vote,0,effort,1
on,1,PR,on,0,on,0,on,0,on,0,the,0
the,0,AT,the,0,the,0,the,0,the,0,Department,0
multilaterist,0,N,multilaterist,0,multilaterist,0,multilaterist,0,multilaterist,0,of,0
nuclear,0,AJ,nuclear,0,nuclear,0,nuclear,0,nuclear,0,Economic,0
defence,0,N,defence,0,defence,0,defence,0,defence,0,Affairs,0
policy,0,N,policy,0,policy,0,policy,0,policy,0,set+up,0
would,0,V,would,0,would,0,would,0,would,0,by,0
not,0,XX,not,0,not,0,not,0,not,0,Harold,0
yield,1,V,yield,0,yield,0,yield,0,yield,0,Wilson,0
the,0,AT,the,0,the,0,the,0,the,0,and,0
massive,1,AJ,massive,0,massive,0,massive,0,massive,0,headed,0
and,0,CJ,and,0,and,0,and,0,and,0,by,0
overwhelming,0,AJ,overwhelming,0,overwhelming,0,overwhelming,0,overwhelming,0,George,0
majority,0,N,majority,0,majority,0,majority,0,majority,0,Brown,0
predicted,0,V,predicted,0,predicted,0,predicted,0,predicted,0,ended,0
by,0,PR,by,0,by,0,by,0,by,0,in,0
right-wingers,1,N,right-wingers,0,right-wingers,0,right-wingers,0,right-wingers,0,futile,1
and,0,CJ,and,0,and,0,and,0,and,0,departmental,0
he,0,PN,he,0,he,0,he,0,he,0,and,0
warned,0,V,warned,0,warned,0,warned,0,warned,0,ministerial,0
that,0,CJ,that,0,that,0,that,0,that,0,infighting,1
party,0,N,party,0,party,0,party,0,party,0,But,0
leaders,0,N,leaders,0,leaders,0,leaders,0,leaders,0,while,0
could,0,V,could,0,could,0,could,0,could,0,the,0
not,0,XX,not,0,not,0,not,0,not,0,DTI,0
expect,0,V,expect,0,expect,0,expect,0,expect,0,would,0
everybody,0,PN,everybody,0,everybody,0,everybody,0,everybody,0,override,0
to,0,PR,to,0,to,0,to,0,to,0,the,0
goose-step,2,N,goose-step,1,goose-step,1,goose-step,1,goose-step,0,Treasury,0
in,1,PR,in,0,in,0,in,0,in,0,a,0
the,0,AT,the,0,the,0,the,0,the,0,new,0
same,0,DT,same,0,same,0,same,0,same,0,powerful,1
direction,1,N,direction,0,direction,0,direction,0,direction,0,Department,0
once,0,CJ,once,0,once,0,once,0,once,0,of,0
the,0,AT,the,0,the,0,the,0,the,0,Consumer,0
policy,0,N,policy,0,policy,0,policy,0,policy,0,Affairs,0
had,0,V,had,0,had,0,had,0,had,0,would,0
been,0,V,been,0,been,0,been,0,been,0,antagonise,1
carried,1,V,carried,0,carried,0,carried,0,carried,0,the,0
Glasgow,0,N,Glasgow,0,Glasgow,0,Glasgow,0,Glasgow,0,DTI,0
Clocks,0,N,Clocks,0,Clocks,0,Clocks,0,Clocks,0,Labour,0
and,0,CJ,and,0,and,0,and,0,and,0,would,0
scientific,0,AJ,scientific,0,scientific,0,scientific,0,scientific,0,be,0
instruments,0,N,instruments,0,instruments,0,instruments,0,instruments,0,acquiescing,0
Wednesday,0,N,Wednesday,0,Wednesday,0,Wednesday,0,Wednesday,0,in,0
11am,0,AV,11am,0,11am,0,11am,0,11am,0,a,0
First,0,OR,First,0,First,0,First,0,First,0,democratic,0
they,0,PN,they,0,they,0,they,0,they,0,outrage,1
have,0,V,have,0,have,0,have,0,have,0,if,0
to,0,TO,to,0,to,0,to,0,to,0,it,0
sell,0,V,sell,0,sell,0,sell,0,sell,0,continued,0
their,0,DP,their,0,their,0,their,0,their,0,arguing,0
present,0,AJ,present,0,present,0,present,0,present,0,that,0
house,0,N,house,0,house,0,house,0,house,0,because,0
a,0,AT,a,0,a,0,a,0,a,0,the,0
two-bedroom,0,AJ,two-bedroom,0,two-bedroom,0,two-bedroom,0,two-bedroom,0,Conservatives,0
cottage,0,N,cottage,0,cottage,0,cottage,0,cottage,0,had,0
in,0,PR,in,0,in,0,in,0,in,0,got,0
the,0,AT,the,0,the,0,the,0,the,0,away,0
centre,1,N,centre,0,centre,0,centre,0,centre,0,with,0
of,0,PR,of,0,of,0,of,0,of,0,being,0
the,0,AT,the,0,the,0,the,0,the,0,undemocratic,0
town,0,N,town,0,town,0,town,0,town,0,for,0
Their,0,DP,Their,0,Their,0,Their,0,Their,0,so,0
South,0,N,South,0,South,0,South,0,South,0,long,0
Molton,0,N,Molton,0,Molton,0,Molton,0,Molton,0,it,0
cottage,0,N,cottage,0,cottage,0,cottage,0,cottage,0,was,0
guide,1,V,guide,0,guide,0,guide,0,guide,0,now,0
price,0,N,price,0,price,0,price,0,price,0,Labour,0
"£44,000-£46,000",0,N,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,turn,0
is,0,V,is,0,is,0,is,0,is,0,While,0
one,0,CR,one,0,one,0,one,0,one,0,telecottages,0
of,0,PR,of,0,of,0,of,0,of,0,should,0
more+than,0,AV,more+than,0,more+than,0,more+than,0,more+than,0,become,0
20,0,CR,20,0,20,0,20,0,20,0,self-financing,0
lots,0,PN,lots,0,lots,0,lots,0,lots,0,once,0
to,0,TO,to,0,to,0,to,0,to,0,established,0
be,0,V,be,0,be,0,be,0,be,0,they,0
put+up,1,V + AV,put+up,0,put+up,0,put+up,0,put+up,0,do,0
for,0,PR,for,0,for,0,for,0,for,0,need,0
sale,0,N,sale,0,sale,0,sale,0,sale,0,initial,0
at,1,PR,at,0,at,0,at,0,at,0,subsidy,0
the,0,AT,the,0,the,0,the,0,the,0,Villages,0
Barnstaple,0,N,Barnstaple,0,Barnstaple,0,Barnstaple,0,Barnstaple,0,are,0
auction,0,N,auction,0,auction,0,auction,0,auction,0,expensive,0
by,0,PR,by,0,by,0,by,0,by,0,to,0
Bristol,0,N,Bristol,0,Bristol,0,Bristol,0,Bristol,0,live,0
and,0,CJ,and,0,and,0,and,0,and,0,in,0
West,0,N,West,0,West,0,West,0,West,0,and,0
Property,0,N,Property,0,Property,0,Property,0,Property,0,if,0
Services,0,N,Services,0,Services,0,Services,0,Services,0,they,0
and,0,CJ,and,0,and,0,and,0,and,0,are,0
one,0,CR,one,0,one,0,one,0,one,0,to,0
of,0,PR,of,0,of,0,of,0,of,0,become,0
more+than,0,AV,more+than,0,more+than,0,more+than,0,more+than,0,vibrant,1
a,0,AT,a,0,a,0,a,0,a,0,communities,0
hundred,0,CR,hundred,0,hundred,0,hundred,0,hundred,0,again,0
which,0,DT,which,0,which,0,which,0,which,0,local,0
the,0,AT,the,0,the,0,the,0,the,0,people,0
building+society,0,N + N,building+society,0,building+society,0,building+society,0,building+society,0,must,0
subsidiary,0,N,subsidiary,0,subsidiary,0,subsidiary,0,subsidiary,0,be,0
will,0,V,will,0,will,0,will,0,will,0,able,0
be,0,V,be,0,be,0,be,0,be,0,to,0
auctioning,0,V,auctioning,0,auctioning,0,auctioning,0,auctioning,0,earn,0
in,0,PR,in,0,in,0,in,0,in,0,enough,0
eight,0,CR,eight,0,eight,0,eight,0,eight,0,to,0
West+Country,0,N + N,West+Country,0,West+Country,0,West+Country,0,West+Country,0,be,0
venues,0,N,venues,0,venues,0,venues,0,venues,0,able,0
over,1,PR,over,0,over,0,over,0,over,0,to,0
a,0,AT,a,0,a,0,a,0,a,0,continue,0
three-day,0,AJ,three-day,0,three-day,0,three-day,0,three-day,0,living,0
period,0,N,period,0,period,0,period,0,period,0,in,0
With,1,PR,With,0,With,0,With,0,With,0,them,0
an,0,AT,an,0,an,0,an,0,an,0,Mr,0
auction,0,N,auction,0,auction,0,auction,0,auction,0,Smith,0
you,0,PN,you,0,you,0,you,0,you,0,said,0
've,0,V,'ve,0,'ve,0,'ve,0,'ve,0,in,0
got,0,V,got,0,got,0,got,0,got,0,an,0
to,0,TO,to,0,to,0,to,0,to,0,interview,0
be,0,V,be,0,be,0,be,0,be,0,on,0
certain,0,AJ,certain,0,certain,0,certain,0,certain,0,BBC,0
that,0,CJ,that,0,that,0,that,0,that,0,television,0
at+least,0,AV,at+least,0,at+least,0,at+least,0,at+least,0,'s,0
two,0,CR,two,0,two,0,two,0,two,0,On,0
buyers,0,N,buyers,0,buyers,0,buyers,0,buyers,0,the,0
are,0,V,are,0,are,0,are,0,are,0,Record,0
there,0,AV,there,0,there,0,there,0,there,0,that,0
who,0,PN,who,0,who,0,who,0,who,0,he,0
can,0,V,can,0,can,0,can,0,can,0,did,0
commit,1,V,commit,0,commit,0,commit,0,commit,0,not,0
themselves,0,PN,themselves,0,themselves,0,themselves,0,themselves,0,expect,0
and,0,CJ,and,0,and,0,and,0,and,0,his,0
the,0,AT,the,0,the,0,the,0,the,0,colleagues,0
difficulty,0,N,difficulty,0,difficulty,0,difficulty,0,difficulty,0,to,0
is,0,V,is,0,is,0,is,0,is,0,spend,0
that,0,CJ,that,0,that,0,that,0,that,0,and,0
buyers,0,N,buyers,0,buyers,0,buyers,0,buyers,0,spend,0
who,0,PN,who,0,who,0,who,0,who,0,again',0
can,0,V,can,0,can,0,can,0,can,0,when,0
proceed,1,V,proceed,0,proceed,0,proceed,0,proceed,0,they,0
are,0,V,are,0,are,0,are,0,are,0,took,0
few,0,DT,few,0,few,0,few,0,few,0,office,0
and,0,CJ,and,0,and,0,and,0,and,0,Doctors,0
far,1,AV,far,0,far,0,far,0,far,0,are,0
between,1,AV,between,0,between,0,between,0,between,0,worried,0
said,0,V,said,0,said,0,said,0,said,0,that,0
David,0,N,David,0,David,0,David,0,David,0,women,0
Phillip,0,N,Phillip,0,Phillip,0,Phillip,0,Phillip,0,turning,0
a,0,AT,a,0,a,0,a,0,a,0,to,0
director,0,N,director,0,director,0,director,0,director,0,prostitution,0
of,0,PR,of,0,of,0,of,0,of,0,to,0
Yorkshire,0,N,Yorkshire,0,Yorkshire,0,Yorkshire,0,Yorkshire,0,finance,0
estate+agents,0,N + N,estate+agents,0,estate+agents,0,estate+agents,0,estate+agents,0,the,0
Dacre,0,N,Dacre,0,Dacre,0,Dacre,0,Dacre,0,habit,0
Son,0,N,Son,0,Son,0,Son,0,Son,0,are,0
and,0,CJ,and,0,and,0,and,0,and,0,at,0
Hartley,0,N,Hartley,0,Hartley,0,Hartley,0,Hartley,0,risk,0
Misunderstood,1,V,Misunderstood,1,Misunderstood,1,Misunderstood,0,Misunderstood,0,of,0
by,0,PR,by,0,by,0,by,0,by,0,contracting,0
Decca,0,N,Decca,0,Decca,0,Decca,0,Decca,0,Aids,0
Records,0,N,Records,0,Records,0,Records,0,Records,0,We,0
he,0,PN,he,0,he,0,he,0,he,0,do,0
maintains,1,V,maintains,0,maintains,0,maintains,0,maintains,0,not,0
I,0,PN,I,0,I,0,I,0,I,0,drink,0
wan,0,V,wan,0,wan,0,wan,0,wan,0,because,0
na,0,TO,na,0,na,0,na,0,na,0,we,0
play,0,V,play,0,play,0,play,0,play,0,are,0
ma,0,N,ma,0,ma,0,ma,0,ma,0,thirsty,0
music,0,N,music,0,music,0,music,0,music,0,Globe,0
ma,0,N,ma,0,ma,0,ma,0,ma,0,artichokes,0
way,1,N,way,0,way,0,way,0,way,0,are,0
But,0,CJ,But,0,But,0,But,0,But,0,sprouting,1
it,0,PN,it,0,it,0,it,0,it,0,new,0
was,0,V,was,0,was,0,was,0,was,0,leaves,0
Gerry,0,N,Gerry,0,Gerry,0,Gerry,0,Gerry,0,and,0
Conlon,0,N,Conlon,0,Conlon,0,Conlon,0,Conlon,0,may,0
account,0,N,account,0,account,0,account,0,account,0,need,0
of,0,PR,of,0,of,0,of,0,of,0,protection,0
being,0,V,being,0,being,0,being,0,being,0,from,0
interrogated,0,V,interrogated,0,interrogated,0,interrogated,0,interrogated,0,frost,0
after,1,PR,after,0,after,0,after,0,after,0,in,0
the,0,AT,the,0,the,0,the,0,the,0,cold,0
Guildford,0,N,Guildford,0,Guildford,0,Guildford,0,Guildford,0,areas,0
bombings,0,N,bombings,0,bombings,0,bombings,0,bombings,0,We,0
that,0,CJ,that,0,that,0,that,0,that,0,'re,0
made,1,V,made,0,made,0,made,0,made,0,trying,0
the,0,AT,the,0,the,0,the,0,the,0,to,0
scalp,0,N,scalp,0,scalp,0,scalp,0,scalp,0,smooth,1
crawl,1,N,crawl,0,crawl,1,crawl,1,crawl,0,the,0
Government,0,N,Government,0,Government,0,Government,0,Government,0,path,0
compounds,1,V,compounds,1,compounds,0,compounds,1,compounds,0,for,0
all,0,DT,all,0,all,0,all,0,all,0,purchasers,0
these,1,DT,these,0,these,0,these,0,these,0,and,0
problems,0,N,problems,0,problems,0,problems,0,problems,0,streamline,1
when,0,CJ,when,0,when,0,when,0,when,0,the,0
it,0,PN,it,0,it,0,it,0,it,0,system,0
sets+down,1,V + AV,sets+down,0,sets+down,0,sets+down,0,sets+down,0,says,0
working,0,V,working,0,working,0,working,0,working,0,Graham,0
parameters,0,N,parameters,0,parameters,0,parameters,0,parameters,0,Harrison,0
which,0,DT,which,0,which,0,which,0,which,0,pointing+out,0
fail,1,V,fail,0,fail,0,fail,0,fail,0,that,0
to,0,TO,to,0,to,0,to,0,to,0,live,0
reflect,1,V,reflect,0,reflect,0,reflect,0,reflect,0,telephone,0
the,0,AT,the,0,the,0,the,0,the,0,bidding,0
value,1,N,value,0,value,0,value,0,value,0,will,0
the,0,AT,the,0,the,0,the,0,the,0,also,0
country,0,N,country,0,country,0,country,0,country,0,be,0
gets,1,V,gets,0,gets,0,gets,0,gets,0,available,0
from,1,PR,from,0,from,0,from,0,from,0,for,0
a,0,AT,a,0,a,0,a,0,a,0,those,0
system,1,N,system,0,system,0,system,0,system,0,unable,0
that,0,CJ,that,0,that,0,that,0,that,0,to,0
