word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
do,0,V,do,0,do,0,with,0,do,0,hundred,0
with,1,PR,with,0,with,0,their,0,with,0,building+society,0
their,0,DP,their,0,their,0,long,0,their,0,subsidiary,0
long,1,AJ,long,0,long,0,and,0,long,1,auctioning,0
and,0,CJ,and,0,and,0,happy,0,and,0,venues,0
happy,1,AJ,happy,0,happy,0,marriage,0,happy,1,period,0
marriage,0,N,marriage,0,marriage,0,They,0,marriage,0,auction,0
They,0,PN,They,0,They,0,see,0,They,0,buyers,0
see,1,V,see,0,see,0,themselves,0,see,0,commit,0
themselves,0,PN,themselves,0,themselves,0,not,0,themselves,0,difficulty,0
not,0,XX,not,0,not,0,as,0,not,0,buyers,0
as,0,CJ,as,0,as,0,author,0,as,0,proceed,0
author,0,N,author,0,author,0,and,0,author,0,Misunderstood,0
and,0,CJ,and,0,and,0,illustrator,0,and,0,Records,0
illustrator,0,N,illustrator,0,illustrator,0,with,0,illustrator,0,play,0
with,1,PR,with,0,with,0,separate,0,with,0,music,0
separate,1,AJ,separate,0,separate,0,roles,0,separate,0,way,0
roles,1,N,roles,0,roles,0,but,0,roles,0,Gerry,0
but,0,CJ,but,0,but,0,as,0,but,0,Conlon,0
as,0,PR,as,0,as,0,a,0,as,0,account,0
a,0,AT,a,0,a,0,partnership,1,a,0,interrogated,0
partnership,0,N,partnership,0,partnership,0,of,0,partnership,0,Guildford,0
of,0,PR,of,0,of,0,book-makers,0,of,0,bombings,0
book-makers,0,N,book-makers,0,book-makers,0,contributing,0,book-makers,0,scalp,1
contributing,0,V,contributing,0,contributing,0,equally,0,contributing,0,crawl,0
equally,0,AV,equally,0,equally,0,to,0,equally,0,Government,0
to,1,PR,to,0,to,0,the,0,to,0,compounds,0
the,0,AT,the,0,the,0,process,0,the,0,problems,0
process,0,N,process,0,process,0,By,0,process,0,sets+down,0
By,0,PR,By,0,By,0,holding,0,By,0,parameters,0
holding,1,V,holding,0,holding,0,open,0,holding,0,reflect,0
open,1,AJ,open,0,open,0,meetings,0,open,0,value,0
meetings,0,N,meetings,0,meetings,0,for,0,meetings,0,country,0
for,0,PR,for,0,for,0,children,0,for,0,system,0
children,0,N,children,0,children,0,and,0,children,0,shift,0
and,0,CJ,and,0,and,0,having,0,and,0,people,0
having,0,V,having,0,having,0,the,0,having,0,destinations,0
the,0,AT,the,0,the,0,telecottage,0,the,0,speed,0
telecottage,0,N,telecottage,0,telecottage,0,above,0,telecottage,0,safety,0
above,0,PR,above,0,above,0,the,0,above,0,Europe,0
the,0,AT,the,0,the,0,local,0,the,0,Francesca,0
local,0,AJ,local,0,local,0,store,0,local,0,Simon,0
store,0,N,store,0,store,0,people,0,store,0,describes,0
people,0,N,people,0,people,0,of,0,people,0,pitfalls,0
of,0,PR,of,0,of,0,all,0,of,0,avoid,0
all,0,DT,all,0,all,0,walks,1,all,0,Travel,0
walks,1,N,walks,1,walks,1,of,0,walks,0,Copse,0
of,0,PR,of,0,of,0,life,0,of,0,robbers,0
life,0,N,life,0,life,0,came+in,0,life,0,Christopher,0
came+in,0,V + AV,came+in,0,came+in,0,small-scale,0,came+in,0,Somerville,0
small-scale,0,AJ,small-scale,0,small-scale,0,entrepreneurs,0,small-scale,0,sees,0
entrepreneurs,0,N,entrepreneurs,0,entrepreneurs,0,and,0,entrepreneurs,0,woodland,0
and,0,CJ,and,0,and,0,their,0,and,0,usurped,1
their,0,DP,their,0,their,0,spouses,0,their,0,cattle,0
spouses,0,N,spouses,0,spouses,0,shop+assistants,0,spouses,0,thieves,0
shop+assistants,0,N + N,shop+assistants,0,shop+assistants,0,craftspeople,0,shop+assistants,0,Cheviot,0
craftspeople,0,N,craftspeople,0,craftspeople,0,and,0,craftspeople,0,Hills,0
and,0,CJ,and,0,and,0,children,0,and,0,nothing,0
children,0,N,children,0,children,0,As+if,0,children,0,Con,0
As+if,0,CJ,As+if,0,As+if,0,24-17,0,As+if,0,Maj,0
24-17,0,CR,24-17,0,24-17,0,and,0,24-17,0,villagers,0
and,0,CJ,and,0,and,0,derisive,0,and,0,Ramsala,0
derisive,0,AJ,derisive,0,derisive,0,chants,0,derisive,0,recipients,0
chants,1,N,chants,0,chants,0,of,0,chants,0,Palm,0
of,0,PR,of,0,of,0,Easy,0,of,0,Beach,0
Easy,0,AJ,Easy,0,Easy,0,easy,0,Easy,0,dollars,0
easy,0,AJ,easy,0,easy,0,were,0,easy,0,explained,0
were,0,V,were,0,were,0,not,0,were,0,cameras,0
not,0,XX,not,0,not,0,bad,0,not,0,needed,0
bad,0,AJ,bad,0,bad,0,enough,0,bad,1,clinic,0
enough,0,AV,enough,0,enough,0,this,0,enough,0,collaborated,0
this,1,DT,this,0,this,0,humiliation,1,this,0,directly,0
humiliation,0,N,humiliation,0,humiliation,1,was,0,humiliation,0,result,1
was,0,V,was,0,was,0,against,0,was,0,historical,0
against,1,PR,against,0,against,0,a,0,against,0,significance,0
a,0,AT,a,0,a,0,side,0,a,0,effort,0
side,1,N,side,0,side,0,who,0,side,0,Department,0
who,0,PN,who,0,who,0,have,0,who,0,Economic,0
have,0,V,have,0,have,0,made,0,have,0,Affairs,0
made,1,V,made,0,made,0,a,0,made,0,set+up,0
a,0,AT,a,0,a,0,wretched,0,a,0,Harold,0
wretched,1,AJ,wretched,0,wretched,0,start,0,wretched,0,Wilson,0
start,0,N,start,0,start,0,to,0,start,0,headed,0
to,1,PR,to,0,to,0,the,0,to,0,George,0
the,0,AT,the,0,the,0,season,0,the,0,Brown,0
season,0,N,season,0,season,0,a,0,season,0,ended,0
a,0,AT,a,0,a,0,week,0,a,0,futile,1
week,0,N,week,0,week,0,earlier,0,week,0,departmental,0
earlier,0,AV,earlier,0,earlier,0,Pontypool,0,earlier,0,ministerial,0
Pontypool,0,N,Pontypool,0,Pontypool,0,had,0,Pontypool,0,infighting,0
had,0,V,had,0,had,0,going-over,0,had,0,DTI,0
going-over,2,N,going-over,0,going-over,0,given,0,going-over,0,override,1
given,2,V,given,0,given,0,them,0,given,0,Treasury,0
them,0,PN,them,0,them,0,a,0,them,0,new,0
a,0,AT,a,0,a,0,35-6,0,a,0,powerful,0
35-6,0,CR,35-6,0,35-6,0,and,0,35-6,0,Department,0
and,0,CJ,and,0,and,0,were,0,and,0,Consumer,0
were,0,V,were,0,were,0,short,0,were,0,Affairs,0
short,1,AJ,short,0,short,0,of,0,short,0,antagonise,1
of,0,PR,of,0,of,0,at+least,0,of,0,DTI,0
at+least,0,AV,at+least,0,at+least,0,half-a-dozen,0,at+least,0,Labour,0
half-a-dozen,0,CR,half-a-dozen,0,half-a-dozen,0,first-choice,0,half-a-dozen,0,acquiescing,0
first-choice,0,AJ,first-choice,0,first-choice,0,players,0,first-choice,0,democratic,0
players,0,N,players,0,players,0,Ron,0,players,0,outrage,1
Ron,0,N,Ron,0,Ron,0,Todd,0,Ron,0,continued,0
Todd,0,N,Todd,0,Todd,0,the,0,Todd,0,arguing,0
the,0,AT,the,0,the,0,general,0,the,0,Conservatives,0
general,0,AJ,general,0,general,0,secretary,0,general,0,got,0
secretary,0,N,secretary,0,secretary,0,of,0,secretary,0,away,0
of,0,PR,of,0,of,0,the,0,of,0,undemocratic,0
the,0,AT,the,0,the,0,transport,0,the,0,long,0
transport,0,N,transport,0,transport,0,workers,0,transport,0,Labour,0
workers,0,N,workers,0,workers,0,union,0,workers,0,turn,0
union,0,N,union,0,union,0,said,0,union,0,telecottages,0
said,0,V,said,0,said,0,that,0,said,0,become,0
that,0,CJ,that,0,that,0,today,0,that,0,self-financing,0
today,0,AV,today,0,today,0,vote,0,today,0,established,0
vote,0,N,vote,0,vote,0,on,0,vote,0,need,0
on,1,PR,on,0,on,0,the,0,on,0,initial,0
the,0,AT,the,0,the,0,multilaterist,0,the,0,subsidy,0
multilaterist,0,N,multilaterist,0,multilaterist,0,nuclear,0,multilaterist,0,Villages,0
nuclear,0,AJ,nuclear,0,nuclear,0,defence,0,nuclear,0,expensive,0
defence,0,N,defence,1,defence,0,policy,0,defence,0,live,0
policy,0,N,policy,0,policy,0,would,0,policy,0,become,0
would,0,V,would,0,would,0,not,0,would,0,vibrant,0
not,0,XX,not,0,not,0,yield,1,not,0,communities,0
yield,1,V,yield,0,yield,0,the,0,yield,0,local,0
the,0,AT,the,0,the,0,massive,0,the,0,people,0
massive,1,AJ,massive,1,massive,0,and,0,massive,1,earn,0
and,0,CJ,and,0,and,0,overwhelming,0,and,0,enough,0
overwhelming,0,AJ,overwhelming,1,overwhelming,0,majority,0,overwhelming,1,continue,0
majority,0,N,majority,0,majority,0,predicted,0,majority,0,living,0
predicted,0,V,predicted,0,predicted,0,by,0,predicted,0,Smith,0
by,0,PR,by,0,by,0,right-wingers,0,by,0,said,0
right-wingers,1,N,right-wingers,0,right-wingers,0,and,0,right-wingers,0,interview,0
and,0,CJ,and,0,and,0,he,0,and,0,BBC,0
he,0,PN,he,0,he,0,warned,0,he,0,television,0
warned,0,V,warned,0,warned,0,that,0,warned,0,Record,0
that,0,CJ,that,0,that,0,party,0,that,0,expect,0
party,0,N,party,0,party,0,leaders,0,party,0,colleagues,0
leaders,0,N,leaders,0,leaders,0,could,0,leaders,0,spend,0
could,0,V,could,0,could,0,not,0,could,0,spend,0
not,0,XX,not,0,not,0,expect,0,not,0,Doctors,0
expect,0,V,expect,0,expect,0,everybody,0,expect,0,worried,0
everybody,0,PN,everybody,0,everybody,0,to,0,everybody,0,women,0
to,0,PR,to,0,to,0,goose-step,1,to,0,turning,0
goose-step,2,N,goose-step,0,goose-step,1,in,0,goose-step,0,prostitution,0
in,1,PR,in,0,in,0,the,0,in,0,finance,1
the,0,AT,the,0,the,0,same,0,the,0,habit,0
same,0,DT,same,0,same,0,direction,0,same,0,risk,0
direction,1,N,direction,0,direction,0,once,0,direction,0,contracting,0
once,0,CJ,once,0,once,0,the,0,once,0,Aids,0
the,0,AT,the,0,the,0,policy,0,the,0,drink,0
policy,0,N,policy,0,policy,0,had,0,policy,0,thirsty,0
had,0,V,had,0,had,0,been,0,had,0,Globe,0
been,0,V,been,0,been,0,carried,0,been,0,artichokes,0
carried,1,V,carried,0,carried,0,Glasgow,0,carried,0,sprouting,0
Glasgow,0,N,Glasgow,0,Glasgow,0,Clocks,0,Glasgow,0,new,0
Clocks,0,N,Clocks,0,Clocks,0,and,0,Clocks,0,leaves,0
and,0,CJ,and,0,and,0,scientific,0,and,0,need,0
scientific,0,AJ,scientific,0,scientific,0,instruments,0,scientific,0,protection,1
instruments,0,N,instruments,0,instruments,0,Wednesday,0,instruments,0,frost,0
Wednesday,0,N,Wednesday,0,Wednesday,0,11am,0,Wednesday,0,cold,0
11am,0,AV,11am,0,11am,0,First,0,11am,0,areas,0
First,0,OR,First,0,First,0,they,0,First,0,trying,0
they,0,PN,they,0,they,0,have,0,they,0,smooth,1
have,0,V,have,0,have,0,to,0,have,0,path,0
to,0,TO,to,0,to,0,sell,0,to,0,purchasers,0
sell,0,V,sell,0,sell,0,their,0,sell,0,streamline,1
their,0,DP,their,0,their,0,present,0,their,0,system,0
present,0,AJ,present,0,present,0,house,0,present,0,says,0
house,0,N,house,0,house,0,a,0,house,0,Graham,0
a,0,AT,a,0,a,0,two-bedroom,0,a,0,Harrison,0
two-bedroom,0,AJ,two-bedroom,0,two-bedroom,0,cottage,0,two-bedroom,0,pointing+out,0
cottage,0,N,cottage,0,cottage,0,in,0,cottage,0,live,0
in,0,PR,in,0,in,0,the,0,in,0,telephone,0
the,0,AT,the,0,the,0,centre,0,the,0,bidding,0
centre,1,N,centre,0,centre,0,of,0,centre,0,available,0
of,0,PR,of,0,of,0,the,0,of,0,unable,0
the,0,AT,the,0,the,0,town,0,the,0,attend,0
town,0,N,town,0,town,0,Their,0,town,0,collective,0
Their,0,DP,Their,0,Their,0,South,0,Their,0,property,0
South,0,N,South,0,South,0,Molton,0,South,0,auctions,0
Molton,0,N,Molton,0,Molton,0,cottage,0,Molton,0,take,0
cottage,0,N,cottage,0,cottage,0,guide,0,cottage,0,place,0
guide,1,V,guide,0,guide,0,price,0,guide,0,regularly,0
price,0,N,price,0,price,0,"Â£44,000-Â£46,000",0,price,0,London,0
"£44,000-£46,000",0,N,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,is,0,"Â£44,000-Â£46,000",0,often,0
is,0,V,is,0,is,0,one,0,is,0,primarily,0
one,0,CR,one,0,one,0,of,0,one,0,investors,0
of,0,PR,of,0,of,0,more+than,0,of,0,house-hunters,0
more+than,0,AV,more+than,0,more+than,0,20,0,more+than,0,country,0
20,0,CR,20,0,20,0,lots,0,20,0,areas,0
lots,0,PN,lots,0,lots,0,to,0,lots,0,typical,0
to,0,TO,to,0,to,0,be,0,to,0,auction,0
be,0,V,be,0,be,0,put+up,0,be,0,one,0
put+up,1,V + AV,put+up,0,put+up,0,for,0,put+up,0,house,0
for,0,PR,for,0,for,0,sale,0,for,0,likely,0
sale,0,N,sale,0,sale,0,at,0,sale,0,place,0
at,1,PR,at,0,at,0,the,0,at,0,nearby,0
the,0,AT,the,0,the,0,Barnstaple,0,the,0,pub,0
Barnstaple,0,N,Barnstaple,0,Barnstaple,0,auction,0,Barnstaple,0,village,0
auction,0,N,auction,0,auction,0,by,0,auction,0,hall,0
by,0,PR,by,0,by,0,Bristol,0,by,0,supertram,0
Bristol,0,N,Bristol,0,Bristol,0,and,0,Bristol,0,concept,0
and,0,CJ,and,0,and,0,West,0,and,0,spread,0
West,0,N,West,0,West,0,Property,0,West,0,major,0
Property,0,N,Property,0,Property,0,Services,0,Property,0,cities,0
Services,0,N,Services,0,Services,0,and,0,Services,0,next,0
and,0,CJ,and,0,and,0,one,0,and,0,decade,0
one,0,CR,one,0,one,0,of,0,one,0,Blackpool,0
of,0,PR,of,0,of,0,more+than,0,of,0,alone,0
more+than,0,AV,more+than,0,more+than,0,a,0,more+than,0,use,0
a,0,AT,a,0,a,0,hundred,0,a,0,traditional,0
hundred,0,CR,hundred,0,hundred,0,which,0,hundred,0,double-deckers,0
which,0,DT,which,0,which,0,the,0,which,0,Armstrong,0
the,0,AT,the,0,the,0,building+society,0,the,0,seems,0
building+society,0,N + N,building+society,0,building+society,0,subsidiary,0,building+society,0,least,0
subsidiary,0,N,subsidiary,0,subsidiary,0,will,0,subsidiary,0,permanently,0
will,0,V,will,0,will,0,be,0,will,0,damaged,0
be,0,V,be,0,be,0,auctioning,0,be,0,surface,0
auctioning,0,V,auctioning,0,auctioning,0,in,0,auctioning,0,strain,0
in,0,PR,in,0,in,0,eight,0,in,0,start,0
eight,0,CR,eight,0,eight,0,West+Country,0,eight,0,technically,0
West+Country,0,N + N,West+Country,0,West+Country,0,venues,0,West+Country,0,ill-equipped,0
venues,0,N,venues,0,venues,0,over,0,venues,0,avert,1
over,1,PR,over,0,over,0,a,0,over,0,disaster,0
a,0,AT,a,0,a,0,three-day,0,a,0,cope,0
three-day,0,AJ,three-day,0,three-day,0,period,0,three-day,0,consequences,0
period,0,N,period,0,period,0,With,0,period,0,disaster,0
With,1,PR,With,0,With,0,an,0,With,0,struck,0
an,0,AT,an,0,an,0,auction,0,an,0,strain,0
auction,0,N,auction,0,auction,0,you,0,auction,0,commercial,0
you,0,PN,you,0,you,0,'ve,0,you,0,pressures,0
've,0,V,'ve,0,'ve,0,got,0,'ve,0,inquiry,0
got,0,V,got,0,got,0,to,0,got,0,puts,0
to,0,TO,to,0,to,0,be,0,to,0,compromised,1
be,0,V,be,0,be,0,certain,0,be,0,safety,0
certain,0,AJ,certain,0,certain,0,that,0,certain,0,strain,0
that,0,CJ,that,0,that,0,at+least,0,that,0,people,0
at+least,0,AV,at+least,0,at+least,0,two,0,at+least,0,spot,0
two,0,CR,two,0,two,0,buyers,0,two,0,cope,0
buyers,0,N,buyers,0,buyers,0,are,0,buyers,0,weary,1
are,0,V,are,0,are,0,there,0,are,0,gruesome,0
there,0,AV,there,0,there,0,who,0,there,0,working,0
who,0,PN,who,0,who,0,can,0,who,0,hours,0
can,0,V,can,0,can,0,commit,0,can,0,senior,0
commit,1,V,commit,0,commit,0,themselves,0,commit,0,signal,0
themselves,0,PN,themselves,0,themselves,0,and,0,themselves,0,technician,0
and,0,CJ,and,0,and,0,the,0,and,0,heads,0
the,0,AT,the,0,the,0,difficulty,0,the,0,list,0
difficulty,0,N,difficulty,0,difficulty,0,is,0,difficulty,0,culpable,0
is,0,V,is,0,is,0,that,0,is,0,day,0
that,0,CJ,that,0,that,0,buyers,0,that,0,off,0
buyers,0,N,buyers,0,buyers,0,who,0,buyers,0,past,0
who,0,PN,who,0,who,0,can,0,who,0,weeks,0
can,0,V,can,0,can,0,proceed,0,can,0,lacked,0
proceed,1,V,proceed,0,proceed,0,are,0,proceed,0,adequate,0
are,0,V,are,0,are,0,few,0,are,0,training,0
few,0,DT,few,0,few,0,and,0,few,0,bothered,0
and,0,CJ,and,0,and,0,far,0,and,0,refusing,0
far,1,AV,far,0,far,0,between,1,far,0,keep,0
between,1,AV,between,0,between,0,said,0,between,0,open,0
said,0,V,said,0,said,0,David,0,said,0,two-way,0
David,0,N,David,0,David,0,Phillip,0,David,0,radio,0
Phillip,0,N,Phillip,0,Phillip,0,a,0,Phillip,0,links,0
a,0,AT,a,0,a,0,director,0,a,0,crews,0
director,0,N,director,0,director,0,of,0,director,0,effectively,0
of,0,PR,of,0,of,0,Yorkshire,0,of,0,ended,0
Yorkshire,0,N,Yorkshire,0,Yorkshire,0,estate+agents,0,Yorkshire,0,proper,0
estate+agents,0,N + N,estate+agents,0,estate+agents,0,Dacre,0,estate+agents,0,emergency+service,0
Dacre,0,N,Dacre,0,Dacre,0,Son,0,Dacre,0,law,0
Son,0,N,Son,0,Son,0,and,0,Son,0,doubt,0
and,0,CJ,and,0,and,0,Hartley,0,and,0,Mrs,0
Hartley,0,N,Hartley,0,Hartley,0,Misunderstood,0,Hartley,0,Bujok,0
Misunderstood,1,V,Misunderstood,0,Misunderstood,0,by,0,Misunderstood,0,entitled,0
by,0,PR,by,0,by,0,Decca,0,by,0,commence,0
Decca,0,N,Decca,0,Decca,0,Records,0,Decca,0,proceedings,0
Records,0,N,Records,0,Records,0,he,0,Records,0,giving,0
he,0,PN,he,0,he,0,maintains,0,he,0,notice,0
maintains,1,V,maintains,0,maintains,0,I,0,maintains,0,state,0
I,0,PN,I,0,I,0,wan,0,I,0,dwelling,0
wan,0,V,wan,0,wan,0,na,0,wan,0,council,0
na,0,TO,na,0,na,0,play,0,na,0,took,0
play,0,V,play,0,play,0,ma,0,play,0,chin,1
ma,0,N,ma,0,ma,0,music,0,ma,0,meantime,0
music,0,N,music,0,music,0,ma,0,music,0,capacity,0
ma,0,N,ma,0,ma,0,way,0,ma,0,bring,0
way,1,N,way,0,way,0,But,0,way,0,coherence,0
But,0,CJ,But,0,But,0,it,0,But,0,organisation,0
it,0,PN,it,0,it,0,was,0,it,0,range,0
was,0,V,was,0,was,0,Gerry,0,was,0,activities,0
Gerry,0,N,Gerry,0,Gerry,0,Conlon,0,Gerry,0,further,0
Conlon,0,N,Conlon,0,Conlon,0,account,0,Conlon,0,consolidating,0
account,0,N,account,0,account,0,of,0,account,0,institutional,0
of,0,PR,of,0,of,0,being,0,of,0,linkage,0
being,0,V,being,0,being,0,interrogated,0,being,0,people,0
interrogated,0,V,interrogated,0,interrogated,0,after,0,interrogated,0,occupied,0
after,1,PR,after,0,after,0,the,0,after,0,state,0
the,0,AT,the,0,the,0,Guildford,0,the,0,PLO,0
Guildford,0,N,Guildford,0,Guildford,0,bombings,0,Guildford,0,leadership,0
bombings,0,N,bombings,0,bombings,0,that,0,bombings,0,age,0
that,0,CJ,that,0,that,0,made,0,that,0,structure,0
made,1,V,made,0,made,0,the,0,made,0,Meadowell,0
the,0,AT,the,0,the,0,scalp,0,the,0,awash,1
scalp,0,N,scalp,0,scalp,0,crawl,1,scalp,0,teenagers,0
crawl,1,N,crawl,0,crawl,0,Government,0,crawl,0,pastimes,0
Government,0,N,Government,0,Government,0,compounds,1,Government,0,having,0
compounds,1,V,compounds,1,compounds,1,all,0,compounds,0,babies,0
all,0,DT,all,0,all,0,these,0,all,0,body-building,0
these,1,DT,these,0,these,0,problems,0,these,0,Like,0
problems,0,N,problems,0,problems,0,when,0,problems,0,heckler,0
when,0,CJ,when,0,when,0,it,0,when,0,Liberal,0
it,0,PN,it,0,it,0,sets+down,0,it,0,One,0
sets+down,1,V + AV,sets+down,0,sets+down,0,working,0,sets+down,0,daughter,0
working,0,V,working,0,working,0,parameters,0,working,0,gained,1
parameters,0,N,parameters,0,parameters,0,which,0,parameters,0,footnote,1
which,0,DT,which,0,which,0,fail,0,which,0,history,0
fail,1,V,fail,0,fail,0,to,0,fail,0,introducing,0
to,0,TO,to,0,to,0,reflect,0,to,0,unknown,0
reflect,1,V,reflect,0,reflect,0,the,0,reflect,0,monk,0
the,0,AT,the,0,the,0,value,0,the,0,Rasputin,0
value,1,N,value,0,value,0,the,0,value,0,Russian,0
the,0,AT,the,0,the,0,country,0,the,0,Tsarina,0
country,0,N,country,0,country,0,gets,0,country,0,Alexandra,0
