word,DELMET,wordcat,word_1,label_1,word_21,label_21,word_22,label_22,word_5,label_5,word_10,label_10
humiliation,0,N,humiliation,0,humiliation,0,humiliation,0,humiliation,0,humiliation,0
was,0,V,,,was,0,was,0,was,0,was,0
against,1,PR,,,against,0,against,0,against,0,against,0
a,0,AT,,,a,0,a,0,a,0,a,0
side,1,N,side,0,side,0,side,0,side,0,side,0
who,0,PN,,,who,0,who,0,who,0,who,0
have,0,V,,,have,0,have,0,have,0,have,0
made,1,V,,,made,0,made,0,made,0,made,0
a,0,AT,,,a,0,a,0,a,0,a,0
wretched,1,AJ,,,wretched,0,wretched,0,wretched,0,wretched,0
start,0,N,start,0,start,0,start,0,start,0,start,0
to,1,PR,,,to,0,to,0,to,0,to,0
the,0,AT,,,the,0,the,0,the,0,the,0
season,0,N,season,0,season,0,season,0,season,0,season,0
a,0,AT,,,a,0,a,0,a,0,a,0
week,0,N,week,0,week,0,week,0,week,0,week,0
earlier,0,AV,,,earlier,0,earlier,0,earlier,0,earlier,0
Pontypool,0,N,,,Pontypool,0,Pontypool,0,Pontypool,0,Pontypool,0
had,0,V,,,had,0,had,0,had,0,had,0
going-over,2,N,going-over,0,going-over,0,going-over,0,going-over,0,going-over,0
given,2,V,,,given,0,given,0,given,0,given,0
them,0,PN,,,them,0,them,0,them,0,them,0
a,0,AT,,,a,0,a,0,a,0,a,0
6?-35,0,CR,,,6?-35,0,6?-35,0,6?-35,0,6?-35,0
and,0,CJ,,,and,0,and,0,and,0,and,0
were,0,V,,,were,0,were,0,were,0,were,0
short,1,AJ,,,short,0,short,0,short,0,short,0
of,0,PR,,,of,0,of,0,of,0,of,0
at+least,0,AV,,,at+least,0,at+least,0,at+least,0,at+least,0
half-a-dozen,0,CR,,,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0,half-a-dozen,0
first-choice,0,AJ,,,first-choice,0,first-choice,0,first-choice,0,first-choice,0
players,0,N,players,0,players,0,players,0,players,0,players,0
Ron,0,N,,,Ron,0,Ron,0,Ron,0,Ron,0
Todd,0,N,,,Todd,0,Todd,0,Todd,0,Todd,0
the,0,AT,,,the,0,the,0,the,0,the,0
general,0,AJ,,,general,0,general,0,general,0,general,0
secretary,0,N,secretary,0,secretary,0,secretary,0,secretary,0,secretary,0
of,0,PR,,,of,0,of,0,of,0,of,0
the,0,AT,,,the,0,the,0,the,0,the,0
transport,0,N,,,transport,0,transport,0,transport,0,transport,0
workers,0,N,workers,0,workers,0,workers,0,workers,0,workers,0
union,0,N,union,0,union,0,union,0,union,0,union,0
said,0,V,,,said,0,said,0,said,0,said,0
that,0,CJ,,,that,0,that,0,that,0,that,0
today,0,AV,,,today,0,today,0,today,0,today,0
vote,0,N,vote,0,vote,0,vote,0,vote,0,vote,0
on,1,PR,,,on,0,on,0,on,0,on,0
the,0,AT,,,the,0,the,0,the,0,the,0
multilaterist,0,N,,,multilaterist,0,multilaterist,0,multilaterist,0,multilaterist,0
nuclear,0,AJ,,,nuclear,0,nuclear,0,nuclear,0,nuclear,0
defence,0,N,defence,0,defence,1,defence,1,defence,0,defence,1
policy,0,N,policy,0,policy,0,policy,0,policy,0,policy,0
would,0,V,,,would,0,would,0,would,0,would,0
not,0,XX,,,not,0,not,0,not,0,not,0
yield,1,V,,,yield,1,yield,0,yield,0,yield,1
the,0,AT,,,the,0,the,0,the,0,the,0
massive,1,AJ,,,massive,0,massive,0,massive,0,massive,0
and,0,CJ,,,and,0,and,0,and,0,and,0
overwhelming,0,AJ,,,overwhelming,0,overwhelming,0,overwhelming,0,overwhelming,0
majority,0,N,majority,0,majority,0,majority,0,majority,0,majority,0
predicted,0,V,,,predicted,0,predicted,0,predicted,0,predicted,0
by,0,PR,,,by,0,by,0,by,0,by,0
right-wingers,1,N,right-wingers,0,right-wingers,0,right-wingers,0,right-wingers,0,right-wingers,0
and,0,CJ,,,and,0,and,0,and,0,and,0
he,0,PN,,,he,0,he,0,he,0,he,0
warned,0,V,warned,0,warned,0,warned,0,warned,0,warned,0
that,0,CJ,,,that,0,that,0,that,0,that,0
party,0,N,,,party,0,party,0,party,0,party,0
leaders,0,N,leaders,0,leaders,0,leaders,0,leaders,0,leaders,0
could,0,V,,,could,0,could,0,could,0,could,0
not,0,XX,,,not,0,not,0,not,0,not,0
expect,0,V,expect,0,expect,0,expect,0,expect,0,expect,0
everybody,0,PN,everybody,0,everybody,0,everybody,0,everybody,0,everybody,0
to,0,PR,,,to,0,to,0,to,0,to,0
goose-step,2,N,goose-step,0,goose-step,1,goose-step,0,goose-step,0,goose-step,0
in,1,PR,,,in,0,in,0,in,0,in,0
the,0,AT,,,the,0,the,0,the,0,the,0
same,0,DT,,,same,0,same,0,same,0,same,0
direction,1,N,direction,0,direction,0,direction,0,direction,0,direction,0
once,0,CJ,,,once,0,once,0,once,0,once,0
the,0,AT,,,the,0,the,0,the,0,the,0
policy,0,N,policy,0,policy,0,policy,0,policy,0,policy,0
had,0,V,,,had,0,had,0,had,0,had,0
been,0,V,,,been,0,been,0,been,0,been,0
carried,1,V,carried,0,carried,0,carried,0,carried,0,carried,0
Glasgow,0,N,,,Glasgow,0,Glasgow,0,Glasgow,0,Glasgow,0
Clocks,0,N,Clocks,0,Clocks,0,Clocks,0,Clocks,0,Clocks,0
and,0,CJ,,,and,0,and,0,and,0,and,0
scientific,0,AJ,,,scientific,0,scientific,0,scientific,0,scientific,0
instruments,0,N,instruments,0,instruments,0,instruments,0,instruments,0,instruments,0
Wednesday,0,N,,,Wednesday,0,Wednesday,0,Wednesday,0,Wednesday,0
11am,0,AV,,,11am,0,11am,0,11am,0,11am,0
First,0,OR,,,First,0,First,0,First,0,First,0
they,0,PN,,,they,0,they,0,they,0,they,0
have,0,V,,,have,0,have,0,have,0,have,0
to,0,TO,,,to,0,to,0,to,0,to,0
sell,0,V,sell,0,sell,1,sell,0,sell,0,sell,0
their,0,DP,,,their,0,their,0,their,0,their,0
present,0,AJ,,,present,0,present,0,present,0,present,0
house,0,N,house,0,house,0,house,0,house,0,house,0
a,0,AT,,,a,0,a,0,a,0,a,0
two-bedroom,0,AJ,,,two-bedroom,0,two-bedroom,0,two-bedroom,0,two-bedroom,0
cottage,0,N,cottage,0,cottage,0,cottage,0,cottage,0,cottage,0
in,0,PR,,,in,0,in,0,in,0,in,0
the,0,AT,,,the,0,the,0,the,0,the,0
centre,1,N,centre,0,centre,0,centre,0,centre,0,centre,0
of,0,PR,,,of,0,of,0,of,0,of,0
the,0,AT,,,the,0,the,0,the,0,the,0
town,0,N,town,0,town,0,town,0,town,0,town,0
Their,0,DP,,,Their,0,Their,0,Their,0,Their,0
South,0,N,South,0,South,0,South,0,South,0,South,0
Molton,0,N,Molton,0,Molton,0,Molton,0,Molton,0,Molton,0
cottage,0,N,cottage,0,cottage,0,cottage,0,cottage,0,cottage,0
guide,1,V,,,guide,0,guide,0,guide,0,guide,0
price,0,N,price,0,price,0,price,0,price,0,price,0
"£44,000-£46,000",0,N,,,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0
is,0,V,,,is,0,is,0,is,0,is,0
one,0,CR,,,one,0,one,0,one,0,one,0
of,0,PR,,,of,0,of,0,of,0,of,0
more+than,0,AV,,,more+than,0,more+than,0,more+than,0,more+than,0
20,0,CR,,,20,0,20,0,20,0,20,0
lots,0,PN,lots,0,lots,0,lots,0,lots,0,lots,0
to,0,TO,,,to,0,to,0,to,0,to,0
be,0,V,,,be,0,be,0,be,0,be,0
put+up,1,V + AV,,,put+up,0,put+up,0,put+up,0,put+up,0
for,0,PR,,,for,0,for,0,for,0,for,0
sale,0,N,sale,0,sale,1,sale,0,sale,0,sale,0
at,1,PR,,,at,0,at,0,at,0,at,0
the,0,AT,,,the,0,the,0,the,0,the,0
Barnstaple,0,N,,,Barnstaple,0,Barnstaple,0,Barnstaple,0,Barnstaple,0
auction,0,N,auction,0,auction,0,auction,0,auction,0,auction,0
by,0,PR,,,by,0,by,0,by,0,by,0
Bristol,0,N,,,Bristol,0,Bristol,0,Bristol,0,Bristol,0
and,0,CJ,,,and,0,and,0,and,0,and,0
West,0,N,,,West,0,West,0,West,0,West,0
Property,0,N,Property,0,Property,0,Property,0,Property,0,Property,0
Services,0,N,Services,0,Services,0,Services,0,Services,0,Services,0
and,0,CJ,,,and,0,and,0,and,0,and,0
one,0,CR,,,one,0,one,0,one,0,one,0
of,0,PR,,,of,0,of,0,of,0,of,0
more+than,0,AV,,,more+than,0,more+than,0,more+than,0,more+than,0
a,0,AT,,,a,0,a,0,a,0,a,0
hundred,0,CR,,,hundred,0,hundred,0,hundred,0,hundred,0
which,0,DT,,,which,0,which,0,which,0,which,0
the,0,AT,,,the,0,the,0,the,0,the,0
building+society,0,N + N,building+society,0,building+society,0,building+society,0,building+society,0,building+society,0
subsidiary,0,N,subsidiary,0,subsidiary,0,subsidiary,0,subsidiary,0,subsidiary,0
will,0,V,,,will,0,will,0,will,0,will,0
be,0,V,,,be,0,be,0,be,0,be,0
auctioning,0,V,auctioning,0,auctioning,0,auctioning,0,auctioning,0,auctioning,0
in,0,PR,,,in,0,in,0,in,0,in,0
eight,0,CR,,,eight,0,eight,0,eight,0,eight,0
West+Country,0,N + N,,,West+Country,0,West+Country,0,West+Country,0,West+Country,0
venues,0,N,venues,0,venues,0,venues,0,venues,0,venues,0
over,1,PR,,,over,0,over,0,over,0,over,0
a,0,AT,,,a,0,a,0,a,0,a,0
three-day,0,AJ,,,three-day,0,three-day,0,three-day,0,three-day,0
period,0,N,period,0,period,0,period,0,period,0,period,0
With,1,PR,,,With,0,With,0,With,0,With,0
an,0,AT,,,an,0,an,0,an,0,an,0
auction,0,N,auction,0,auction,0,auction,0,auction,0,auction,0
you,0,PN,,,you,0,you,0,you,0,you,0
've,0,V,,,'ve,0,'ve,0,'ve,0,'ve,0
got,0,V,,,got,0,got,0,got,0,got,0
to,0,TO,,,to,0,to,0,to,0,to,0
be,0,V,,,be,0,be,0,be,0,be,0
certain,0,AJ,,,certain,0,certain,0,certain,0,certain,0
that,0,CJ,,,that,0,that,0,that,0,that,0
at+least,0,AV,,,at+least,0,at+least,0,at+least,0,at+least,0
two,0,CR,,,two,0,two,0,two,0,two,0
buyers,0,N,buyers,0,buyers,0,buyers,0,buyers,0,buyers,0
are,0,V,,,are,0,are,0,are,0,are,0
there,0,AV,,,there,0,there,0,there,0,there,0
who,0,PN,,,who,0,who,0,who,0,who,0
can,0,V,,,can,0,can,0,can,0,can,0
commit,1,V,commit,0,commit,0,commit,0,commit,0,commit,0
themselves,0,PN,,,themselves,0,themselves,0,themselves,0,themselves,0
and,0,CJ,,,and,0,and,0,and,0,and,0
the,0,AT,,,the,0,the,0,the,0,the,0
difficulty,0,N,difficulty,0,difficulty,0,difficulty,0,difficulty,0,difficulty,0
is,0,V,,,is,0,is,0,is,0,is,0
that,0,CJ,,,that,0,that,0,that,0,that,0
buyers,0,N,buyers,0,buyers,0,buyers,0,buyers,0,buyers,0
who,0,PN,,,who,0,who,0,who,0,who,0
can,0,V,,,can,0,can,0,can,0,can,0
proceed,1,V,proceed,0,proceed,0,proceed,0,proceed,0,proceed,0
are,0,V,,,are,0,are,0,are,0,are,0
few,0,DT,,,few,0,few,0,few,0,few,0
and,0,CJ,,,and,0,and,0,and,0,and,0
far,1,AV,,,far,0,far,0,far,0,far,0
between,1,AV,,,between,0,between,0,between,0,between,0
said,0,V,,,said,0,said,0,said,0,said,0
David,0,N,,,David,0,David,0,David,0,David,0
Phillip,0,N,,,Phillip,0,Phillip,0,Phillip,0,Phillip,0
a,0,AT,,,a,0,a,0,a,0,a,0
director,0,N,director,0,director,0,director,0,director,0,director,0
of,0,PR,,,of,0,of,0,of,0,of,0
Yorkshire,0,N,,,Yorkshire,0,Yorkshire,0,Yorkshire,0,Yorkshire,0
estate+agents,0,N + N,estate+agents,0,estate+agents,0,estate+agents,0,estate+agents,0,estate+agents,0
Dacre,0,N,,,Dacre,0,Dacre,0,Dacre,0,Dacre,0
Son,0,N,,,Son,0,Son,0,Son,0,Son,0
and,0,CJ,,,and,0,and,0,and,0,and,0
Hartley,0,N,,,Hartley,0,Hartley,0,Hartley,0,Hartley,0
Misunderstood,1,V,Misunderstood,0,Misunderstood,0,Misunderstood,0,Misunderstood,0,Misunderstood,0
by,0,PR,,,by,0,by,0,by,0,by,0
Decca,0,N,,,Decca,0,Decca,0,Decca,0,Decca,0
Records,0,N,Records,0,Records,0,Records,0,Records,0,Records,0
he,0,PN,,,he,0,he,0,he,0,he,0
maintains,1,V,,,maintains,0,maintains,0,maintains,0,maintains,0
I,0,PN,,,I,0,I,0,I,0,I,0
wan,0,V,,,wan,0,wan,0,wan,0,wan,0
na,0,TO,,,na,0,na,0,na,0,na,0
play,0,V,play,0,play,0,play,0,play,0,play,0
ma,0,N,,,ma,0,ma,0,ma,0,ma,0
music,0,N,music,0,music,0,music,0,music,0,music,0
ma,0,N,,,ma,0,ma,0,ma,0,ma,0
way,1,N,way,0,way,0,way,0,way,0,way,0
But,0,CJ,,,But,0,But,0,But,0,But,0
it,0,PN,,,it,0,it,0,it,0,it,0
was,0,V,,,was,0,was,0,was,0,was,0
Gerry,0,N,,,Gerry,0,Gerry,0,Gerry,0,Gerry,0
Conlon,0,N,,,Conlon,0,Conlon,0,Conlon,0,Conlon,0
account,0,N,account,0,account,0,account,0,account,0,account,0
of,0,PR,,,of,0,of,0,of,0,of,0
being,0,V,,,being,0,being,0,being,0,being,0
interrogated,0,V,interrogated,0,interrogated,0,interrogated,0,interrogated,0,interrogated,0
after,1,PR,,,after,0,after,0,after,0,after,0
the,0,AT,,,the,0,the,0,the,0,the,0
Guildford,0,N,,,Guildford,0,Guildford,0,Guildford,0,Guildford,0
bombings,0,N,bombings,0,bombings,0,bombings,0,bombings,0,bombings,0
that,0,CJ,,,that,0,that,0,that,0,that,0
made,1,V,,,made,0,made,0,made,0,made,0
the,0,AT,,,the,0,the,0,the,0,the,0
scalp,0,N,scalp,1,scalp,0,scalp,0,scalp,0,scalp,0
crawl,1,N,crawl,0,crawl,1,crawl,0,crawl,0,crawl,0
Government,0,N,Government,0,Government,0,Government,0,Government,0,Government,0
compounds,1,V,compounds,0,compounds,1,compounds,0,compounds,0,compounds,1
all,0,DT,,,all,0,all,0,all,0,all,0
these,1,DT,,,these,0,these,0,these,0,these,0
problems,0,N,problems,0,problems,0,problems,0,problems,0,problems,0
when,0,CJ,,,when,0,when,0,when,0,when,0
it,0,PN,,,it,0,it,0,it,0,it,0
sets+down,1,V + AV,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0
working,0,V,,,working,0,working,1,working,0,working,0
parameters,0,N,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0
which,0,DT,,,which,0,which,0,which,0,which,0
fail,1,V,,,fail,0,fail,0,fail,0,fail,0
to,0,TO,,,to,0,to,0,to,0,to,0
reflect,1,V,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0
the,0,AT,,,the,0,the,0,the,0,the,0
value,1,N,value,0,value,0,value,0,value,0,value,0
the,0,AT,,,the,0,the,0,the,0,the,0
country,0,N,country,0,country,0,country,0,country,0,country,0
gets,1,V,,,gets,0,gets,0,gets,0,gets,0
from,1,PR,,,from,0,from,0,from,0,from,0
a,0,AT,,,a,0,a,0,a,0,a,0
system,1,N,system,0,system,0,system,0,system,0,system,0
that,0,CJ,,,that,0,that,0,that,0,that,0
is,0,V,,,is,0,is,0,is,0,is,0
run,1,V,run,0,run,0,run,0,run,0,run,0
efficiently,0,AV,,,efficiently,0,efficiently,0,efficiently,0,efficiently,0
can,0,V,,,can,0,can,0,can,0,can,0
shift,1,V,shift,0,shift,1,shift,0,shift,0,shift,1
people,0,N,people,0,people,0,people,0,people,0,people,0
to,0,PR,,,to,0,to,0,to,0,to,0
destinations,0,N,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0
with,1,PR,,,with,0,with,0,with,0,with,0
exemplary,0,AJ,,,exemplary,0,exemplary,0,exemplary,0,exemplary,0
speed,0,N,speed,0,speed,0,speed,0,speed,0,speed,0
and,0,CJ,,,and,0,and,0,and,0,and,0
safety,0,N,safety,0,safety,0,safety,0,safety,0,safety,0
as,0,CJ,,,as,0,as,0,as,0,as,0
Europe,0,N,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0
consistently,0,AV,,,consistently,0,consistently,0,consistently,0,consistently,0
demonstrates,1,V,,,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0
Francesca,0,N,,,Francesca,0,Francesca,0,Francesca,0,Francesca,0
Simon,0,N,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0
describes,0,V,describes,0,describes,0,describes,0,describes,0,describes,0
some,0,DT,,,some,0,some,0,some,0,some,0
of,1,PR,,,of,0,of,0,of,0,of,0
the,0,AT,,,the,0,the,0,the,0,the,0
pitfalls,0,N,pitfalls,0,pitfalls,0,pitfalls,0,pitfalls,0,pitfalls,0
and,0,CJ,,,and,0,and,0,and,0,and,0
how,0,AV,,,how,0,how,0,how,0,how,0
to,0,TO,,,to,0,to,0,to,0,to,0
avoid,1,V,avoid,0,avoid,0,avoid,0,avoid,0,avoid,0
them,0,PN,,,them,0,them,0,them,0,them,0
Travel,0,V,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0
