word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
above,0,PR,above,0,above,0,all,0,above,0,pitfalls,0
the,0,AT,the,0,the,0,walks,1,the,0,avoid,0
local,0,AJ,local,0,local,0,of,0,local,0,Travel,0
store,0,N,store,0,store,0,life,0,store,0,Copse,0
people,0,N,people,0,people,0,came+in,0,people,0,robbers,0
of,0,PR,of,0,of,0,small-scale,0,of,0,sees,0
all,0,DT,all,0,all,0,entrepreneurs,0,all,0,woodland,0
walks,1,N,walks,0,walks,1,and,0,walks,0,usurped,0
of,0,PR,of,0,of,0,their,0,of,0,cattle,0
life,0,N,life,0,life,0,spouses,0,life,0,thieves,0
came+in,0,V + AV,came+in,0,came+in,0,shop+assistants,0,came+in,0,Hills,0
small-scale,0,AJ,small-scale,0,small-scale,0,craftspeople,0,small-scale,0,villagers,0
entrepreneurs,0,N,entrepreneurs,0,entrepreneurs,0,and,0,entrepreneurs,0,recipients,0
and,0,CJ,and,0,and,0,children,0,and,0,dollars,0
their,0,DP,their,0,their,0,As+if,0,their,0,explained,0
spouses,0,N,spouses,0,spouses,0,24-17,0,spouses,0,cameras,0
shop+assistants,0,N + N,shop+assistants,0,shop+assistants,0,and,0,shop+assistants,0,needed,0
craftspeople,0,N,craftspeople,0,craftspeople,0,derisive,0,craftspeople,0,clinic,0
and,0,CJ,and,0,and,0,chants,0,and,0,collaborated,0
children,0,N,children,0,children,0,of,0,children,0,directly,0
As+if,0,CJ,As+if,0,As+if,0,Easy,0,As+if,0,result,1
24-17,0,CR,24-17,0,24-17,0,easy,0,24-17,0,historical,1
and,0,CJ,and,0,and,0,were,0,and,0,significance,0
derisive,0,AJ,derisive,0,derisive,0,not,0,derisive,0,effort,0
chants,1,N,chants,0,chants,0,bad,0,chants,0,Department,0
of,0,PR,of,0,of,0,enough,0,of,0,Economic,0
Easy,0,AJ,Easy,0,Easy,0,this,0,Easy,0,Affairs,0
easy,0,AJ,easy,0,easy,0,humiliation,0,easy,0,set+up,0
were,0,V,were,0,were,0,was,0,were,0,headed,0
not,0,XX,not,0,not,0,against,0,not,0,ended,0
bad,0,AJ,bad,1,bad,0,a,0,bad,0,futile,1
enough,0,AV,enough,0,enough,0,side,0,enough,0,departmental,0
this,1,DT,this,0,this,0,who,0,this,0,ministerial,0
humiliation,0,N,humiliation,0,humiliation,1,have,0,humiliation,0,infighting,0
was,0,V,was,0,was,0,made,0,was,0,override,0
against,1,PR,against,0,against,0,a,0,against,0,Treasury,0
a,0,AT,a,0,a,0,wretched,0,a,0,powerful,1
side,1,N,side,0,side,0,start,0,side,0,Department,0
who,0,PN,who,0,who,0,to,0,who,0,Consumer,0
have,0,V,have,0,have,0,the,0,have,0,Affairs,0
made,1,V,made,1,made,0,season,0,made,0,antagonise,0
a,0,AT,a,0,a,0,a,0,a,0,acquiescing,1
wretched,1,AJ,wretched,0,wretched,0,week,0,wretched,0,democratic,1
start,0,N,start,0,start,0,earlier,0,start,0,outrage,0
to,1,PR,to,0,to,0,Pontypool,0,to,0,arguing,0
the,0,AT,the,0,the,0,had,0,the,0,Conservatives,0
season,0,N,season,0,season,0,going-over,0,season,0,got,0
a,0,AT,a,0,a,0,given,0,a,0,away,0
week,0,N,week,0,week,0,them,0,week,0,undemocratic,1
earlier,0,AV,earlier,0,earlier,0,a,0,earlier,0,Labour,0
Pontypool,0,N,Pontypool,0,Pontypool,0,35-6,0,Pontypool,0,turn,0
had,0,V,had,0,had,0,and,0,had,0,telecottages,0
going-over,2,N,going-over,0,going-over,0,were,0,going-over,0,self-financing,0
given,2,V,given,0,given,0,short,0,given,0,established,0
them,0,PN,them,0,them,0,of,0,them,0,need,0
a,0,AT,a,0,a,0,at+least,0,a,0,initial,0
35-6,0,CR,35-6,0,35-6,0,half-a-dozen,0,35-6,0,subsidy,0
and,0,CJ,and,0,and,0,first-choice,0,and,0,Villages,0
were,0,V,were,0,were,0,players,0,were,0,expensive,0
short,1,AJ,short,0,short,0,Ron,0,short,0,live,0
of,0,PR,of,0,of,0,Todd,0,of,0,vibrant,1
at+least,0,AV,at+least,0,at+least,0,the,0,at+least,0,communities,0
half-a-dozen,0,CR,half-a-dozen,0,half-a-dozen,0,general,0,half-a-dozen,0,local,0
first-choice,0,AJ,first-choice,0,first-choice,0,secretary,0,first-choice,0,people,0
players,0,N,players,0,players,0,of,0,players,0,earn,0
Ron,0,N,Ron,0,Ron,0,the,0,Ron,0,enough,0
Todd,0,N,Todd,0,Todd,0,transport,0,Todd,0,continue,0
the,0,AT,the,0,the,0,workers,0,the,0,living,0
general,0,AJ,general,0,general,0,union,0,general,0,said,0
secretary,0,N,secretary,0,secretary,0,said,0,secretary,0,interview,0
of,0,PR,of,0,of,0,that,0,of,0,television,0
the,0,AT,the,0,the,0,today,0,the,0,Record,0
transport,0,N,transport,0,transport,0,vote,0,transport,0,expect,0
workers,0,N,workers,0,workers,0,on,0,workers,0,colleagues,0
union,0,N,union,0,union,0,the,0,union,0,spend,0
said,0,V,said,0,said,0,multilaterist,0,said,0,spend,0
that,0,CJ,that,0,that,0,nuclear,0,that,0,took,0
today,0,AV,today,0,today,0,defence,1,today,0,office,0
vote,0,N,vote,0,vote,0,policy,0,vote,0,Doctors,0
on,1,PR,on,0,on,0,would,0,on,0,worried,0
the,0,AT,the,0,the,0,not,0,the,0,women,0
multilaterist,0,N,multilaterist,0,multilaterist,0,yield,1,multilaterist,0,turning,0
nuclear,0,AJ,nuclear,0,nuclear,0,the,0,nuclear,0,prostitution,0
defence,0,N,defence,1,defence,1,massive,0,defence,0,finance,0
policy,0,N,policy,0,policy,0,and,0,policy,0,habit,0
would,0,V,would,0,would,0,overwhelming,0,would,0,risk,0
not,0,XX,not,0,not,0,majority,0,not,0,contracting,0
yield,1,V,yield,0,yield,0,predicted,0,yield,0,Aids,0
the,0,AT,the,0,the,0,by,0,the,0,drink,0
massive,1,AJ,massive,1,massive,0,right-wingers,0,massive,0,thirsty,0
and,0,CJ,and,0,and,0,and,0,and,0,Globe,0
overwhelming,0,AJ,overwhelming,1,overwhelming,0,he,0,overwhelming,0,artichokes,0
majority,0,N,majority,0,majority,0,warned,0,majority,0,sprouting,0
predicted,0,V,predicted,0,predicted,0,that,0,predicted,0,leaves,0
by,0,PR,by,0,by,0,party,0,by,0,need,0
right-wingers,1,N,right-wingers,0,right-wingers,0,leaders,0,right-wingers,0,protection,0
and,0,CJ,and,0,and,0,could,0,and,0,frost,0
he,0,PN,he,0,he,0,not,0,he,0,cold,0
warned,0,V,warned,0,warned,0,expect,0,warned,0,areas,0
that,0,CJ,that,0,that,0,everybody,0,that,0,trying,0
party,0,N,party,0,party,0,to,0,party,0,smooth,1
leaders,0,N,leaders,0,leaders,0,goose-step,1,leaders,0,path,0
could,0,V,could,0,could,0,in,0,could,0,purchasers,0
not,0,XX,not,0,not,0,the,0,not,0,streamline,0
expect,0,V,expect,0,expect,0,same,0,expect,0,system,0
everybody,0,PN,everybody,0,everybody,0,direction,0,everybody,0,says,0
to,0,PR,to,0,to,0,once,0,to,0,pointing+out,0
goose-step,2,N,goose-step,0,goose-step,1,the,0,goose-step,0,live,0
in,1,PR,in,0,in,0,policy,0,in,0,telephone,0
the,0,AT,the,0,the,0,had,0,the,0,bidding,0
same,0,DT,same,0,same,0,been,0,same,0,available,0
direction,1,N,direction,0,direction,0,carried,0,direction,0,unable,0
once,0,CJ,once,0,once,0,Glasgow,0,once,0,attend,0
the,0,AT,the,0,the,0,Clocks,0,the,0,collective,0
policy,0,N,policy,0,policy,0,and,0,policy,0,property,0
had,0,V,had,0,had,0,scientific,0,had,0,auctions,0
been,0,V,been,0,been,0,instruments,0,been,0,take,0
carried,1,V,carried,0,carried,0,Wednesday,0,carried,0,place,0
Glasgow,0,N,Glasgow,0,Glasgow,0,11am,0,Glasgow,0,regularly,0
Clocks,0,N,Clocks,0,Clocks,0,First,0,Clocks,0,London,0
and,0,CJ,and,0,and,0,they,0,and,0,often,0
scientific,0,AJ,scientific,0,scientific,0,have,0,scientific,0,primarily,0
instruments,0,N,instruments,0,instruments,0,to,0,instruments,0,investors,0
Wednesday,0,N,Wednesday,0,Wednesday,0,sell,1,Wednesday,0,house-hunters,0
11am,0,AV,11am,0,11am,0,their,0,11am,0,country,0
First,0,OR,First,0,First,0,present,0,First,0,areas,0
they,0,PN,they,0,they,0,house,0,they,0,typical,0
have,0,V,have,0,have,0,a,0,have,0,auction,0
to,0,TO,to,0,to,0,two-bedroom,0,to,0,house,0
sell,0,V,sell,0,sell,0,cottage,0,sell,0,likely,0
their,0,DP,their,0,their,0,in,0,their,0,take,0
present,0,AJ,present,0,present,0,the,0,present,0,place,0
house,0,N,house,0,house,0,centre,0,house,0,nearby,0
a,0,AT,a,0,a,0,of,0,a,0,pub,0
two-bedroom,0,AJ,two-bedroom,0,two-bedroom,0,the,0,two-bedroom,0,village,0
cottage,0,N,cottage,0,cottage,0,town,0,cottage,0,hall,0
in,0,PR,in,0,in,0,Their,0,in,0,supertram,0
the,0,AT,the,0,the,0,South,0,the,0,concept,0
centre,1,N,centre,0,centre,0,Molton,0,centre,0,spread,0
of,0,PR,of,0,of,0,cottage,0,of,0,major,0
the,0,AT,the,0,the,0,guide,0,the,0,cities,0
town,0,N,town,0,town,0,price,0,town,0,decade,0
Their,0,DP,Their,0,Their,0,"Â£44,000-Â£46,000",0,Their,0,Blackpool,0
South,0,N,South,0,South,0,is,0,South,0,alone,0
Molton,0,N,Molton,0,Molton,0,one,0,Molton,0,use,0
cottage,0,N,cottage,0,cottage,0,of,0,cottage,0,traditional,0
guide,1,V,guide,0,guide,0,more+than,0,guide,0,double-deckers,0
price,0,N,price,0,price,0,20,0,price,0,seems,0
"£44,000-£46,000",0,N,"Â£44,000-Â£46,000",0,"Â£44,000-Â£46,000",0,lots,0,"Â£44,000-Â£46,000",0,least,0
is,0,V,is,0,is,0,to,0,is,0,permanently,0
one,0,CR,one,0,one,0,be,0,one,0,damaged,0
of,0,PR,of,0,of,0,put+up,0,of,0,surface,0
more+than,0,AV,more+than,0,more+than,0,for,0,more+than,0,strain,0
20,0,CR,20,0,20,0,sale,1,20,0,start,0
lots,0,PN,lots,0,lots,0,at,0,lots,0,technically,0
to,0,TO,to,0,to,0,the,0,to,0,ill-equipped,0
be,0,V,be,0,be,0,Barnstaple,0,be,0,avert,0
put+up,1,V + AV,put+up,0,put+up,0,auction,0,put+up,0,disaster,0
for,0,PR,for,0,for,0,by,0,for,0,cope,0
sale,0,N,sale,0,sale,0,Bristol,0,sale,0,consequences,0
at,1,PR,at,0,at,0,and,0,at,0,disaster,0
the,0,AT,the,0,the,0,West,0,the,0,struck,0
Barnstaple,0,N,Barnstaple,0,Barnstaple,0,Property,0,Barnstaple,0,strain,0
auction,0,N,auction,0,auction,0,Services,0,auction,0,commercial,0
by,0,PR,by,0,by,0,and,0,by,0,pressures,0
Bristol,0,N,Bristol,0,Bristol,0,one,0,Bristol,0,inquiry,0
and,0,CJ,and,0,and,0,of,0,and,0,puts,0
West,0,N,West,0,West,0,more+than,0,West,0,compromised,0
Property,0,N,Property,0,Property,0,a,0,Property,0,safety,0
Services,0,N,Services,0,Services,0,hundred,0,Services,0,strain,0
and,0,CJ,and,0,and,0,which,0,and,0,people,0
one,0,CR,one,0,one,0,the,0,one,0,spot,0
of,0,PR,of,0,of,0,building+society,0,of,0,cope,0
more+than,0,AV,more+than,0,more+than,0,subsidiary,0,more+than,0,weary,0
a,0,AT,a,0,a,0,will,0,a,0,gruesome,0
hundred,0,CR,hundred,0,hundred,0,be,0,hundred,0,working,0
which,0,DT,which,0,which,0,auctioning,0,which,0,hours,0
the,0,AT,the,0,the,0,in,0,the,0,senior,0
building+society,0,N + N,building+society,0,building+society,0,eight,0,building+society,0,signal,0
subsidiary,0,N,subsidiary,0,subsidiary,0,West+Country,0,subsidiary,0,technician,0
will,0,V,will,0,will,0,venues,0,will,0,heads,0
be,0,V,be,0,be,0,over,0,be,0,list,0
auctioning,0,V,auctioning,0,auctioning,0,a,0,auctioning,0,culpable,0
in,0,PR,in,0,in,0,three-day,0,in,0,day,0
eight,0,CR,eight,0,eight,0,period,0,eight,0,past,0
West+Country,0,N + N,West+Country,0,West+Country,0,With,0,West+Country,0,weeks,0
venues,0,N,venues,0,venues,0,an,0,venues,0,lacked,0
over,1,PR,over,0,over,0,auction,0,over,0,adequate,0
a,0,AT,a,0,a,0,you,0,a,0,training,0
three-day,0,AJ,three-day,0,three-day,0,'ve,0,three-day,0,bothered,0
period,0,N,period,0,period,0,got,0,period,0,refusing,0
With,1,PR,With,0,With,0,to,0,With,0,keep,0
an,0,AT,an,0,an,0,be,0,an,0,open,0
auction,0,N,auction,0,auction,0,certain,0,auction,0,two-way,0
you,0,PN,you,0,you,0,that,0,you,0,radio,0
've,0,V,'ve,0,'ve,0,at+least,0,'ve,0,links,0
got,0,V,got,0,got,0,two,0,got,0,crews,0
to,0,TO,to,0,to,0,buyers,0,to,0,effectively,0
be,0,V,be,0,be,0,are,0,be,0,ended,0
certain,0,AJ,certain,0,certain,0,there,0,certain,0,proper,0
that,0,CJ,that,0,that,0,who,0,that,0,emergency+service,0
at+least,0,AV,at+least,0,at+least,0,can,0,at+least,0,law,0
two,0,CR,two,0,two,0,commit,0,two,0,doubt,0
buyers,0,N,buyers,0,buyers,0,themselves,0,buyers,0,Mrs,0
are,0,V,are,0,are,0,and,0,are,0,Bujok,0
there,0,AV,there,0,there,0,the,0,there,0,entitled,0
who,0,PN,who,0,who,0,difficulty,0,who,0,commence,0
can,0,V,can,0,can,0,is,0,can,0,proceedings,0
commit,1,V,commit,0,commit,0,that,0,commit,0,giving,0
themselves,0,PN,themselves,0,themselves,0,buyers,0,themselves,0,notice,0
and,0,CJ,and,0,and,0,who,0,and,0,state,0
the,0,AT,the,0,the,0,can,0,the,0,dwelling,0
difficulty,0,N,difficulty,0,difficulty,0,proceed,0,difficulty,0,council,0
is,0,V,is,0,is,0,are,0,is,0,took,0
that,0,CJ,that,0,that,0,few,0,that,0,chin,1
buyers,0,N,buyers,0,buyers,0,and,0,buyers,0,meantime,0
who,0,PN,who,0,who,0,far,0,who,0,capacity,0
can,0,V,can,0,can,0,between,0,can,0,bring,0
proceed,1,V,proceed,0,proceed,0,said,0,proceed,0,coherence,0
are,0,V,are,0,are,0,David,0,are,0,organisation,0
few,0,DT,few,0,few,0,Phillip,0,few,0,range,0
and,0,CJ,and,0,and,0,a,0,and,0,activities,0
far,1,AV,far,0,far,0,director,0,far,0,further,0
between,1,AV,between,0,between,0,of,0,between,0,consolidating,0
said,0,V,said,0,said,0,Yorkshire,0,said,0,institutional,0
David,0,N,David,0,David,0,estate+agents,0,David,0,linkage,0
Phillip,0,N,Phillip,0,Phillip,0,Dacre,0,Phillip,0,people,0
a,0,AT,a,0,a,0,Son,0,a,0,occupied,0
director,0,N,director,0,director,0,and,0,director,0,state,0
of,0,PR,of,0,of,0,Hartley,0,of,0,PLO,0
Yorkshire,0,N,Yorkshire,0,Yorkshire,0,Misunderstood,0,Yorkshire,0,leadership,0
estate+agents,0,N + N,estate+agents,0,estate+agents,0,by,0,estate+agents,0,age,0
Dacre,0,N,Dacre,0,Dacre,0,Decca,0,Dacre,0,structure,0
Son,0,N,Son,0,Son,0,Records,0,Son,0,Meadowell,0
and,0,CJ,and,0,and,0,he,0,and,0,awash,0
Hartley,0,N,Hartley,0,Hartley,0,maintains,0,Hartley,0,teenagers,0
Misunderstood,1,V,Misunderstood,0,Misunderstood,0,I,0,Misunderstood,0,pastimes,0
by,0,PR,by,0,by,0,wan,0,by,0,babies,0
Decca,0,N,Decca,0,Decca,0,na,0,Decca,0,body-building,0
Records,0,N,Records,0,Records,0,play,0,Records,0,Like,0
he,0,PN,he,0,he,0,ma,0,he,0,heckler,0
maintains,1,V,maintains,0,maintains,0,music,0,maintains,0,Liberal,0
I,0,PN,I,0,I,0,ma,0,I,0,One,0
wan,0,V,wan,0,wan,0,way,0,wan,0,daughter,0
na,0,TO,na,0,na,0,But,0,na,0,grand,0
play,0,V,play,0,play,0,it,0,play,0,duchess,1
ma,0,N,ma,0,ma,0,was,0,ma,0,Russia,0
music,0,N,music,0,music,0,Gerry,0,music,0,gained,0
ma,0,N,ma,0,ma,0,Conlon,0,ma,0,footnote,1
way,1,N,way,0,way,0,account,0,way,0,history,0
But,0,CJ,But,0,But,0,of,0,But,0,introducing,0
it,0,PN,it,0,it,0,being,0,it,0,unknown,0
was,0,V,was,0,was,0,interrogated,0,was,0,monk,0
Gerry,0,N,Gerry,0,Gerry,0,after,0,Gerry,0,Rasputin,0
Conlon,0,N,Conlon,0,Conlon,0,the,0,Conlon,0,Russian,0
account,0,N,account,0,account,0,Guildford,0,account,0,Tsarina,0
of,0,PR,of,0,of,0,bombings,0,of,0,Alexandra,0
being,0,V,being,0,being,0,that,0,being,0,He,0
interrogated,0,V,interrogated,0,interrogated,0,made,0,interrogated,0,started,0
after,1,PR,after,0,after,0,the,0,after,0,writing,0
the,0,AT,the,0,the,0,scalp,0,the,0,occasional,0
Guildford,0,N,Guildford,0,Guildford,0,crawl,1,Guildford,0,articles,0
bombings,0,N,bombings,0,bombings,0,Government,0,bombings,0,1939,0
that,0,CJ,that,0,that,0,compounds,1,that,0,wrote,0
made,1,V,made,0,made,0,all,0,made,0,State,0
the,0,AT,the,0,the,0,these,0,the,0,Music,0
scalp,0,N,scalp,0,scalp,0,problems,0,scalp,0,trenchant,0
crawl,1,N,crawl,0,crawl,0,when,0,crawl,0,provocative,0
Government,0,N,Government,0,Government,0,it,0,Government,0,assessment,1
compounds,1,V,compounds,1,compounds,0,sets+down,0,compounds,0,machinery,1
all,0,DT,all,0,all,0,working,0,all,0,musical,0
these,1,DT,these,0,these,0,parameters,0,these,0,profession,0
problems,0,N,problems,0,problems,0,which,0,problems,0,time,0
when,0,CJ,when,0,when,0,fail,0,when,0,Powerhaus,0
it,0,PN,it,0,it,0,to,0,it,0,N1,0
sets+down,1,V + AV,sets+down,0,sets+down,0,reflect,0,sets+down,0,837,0
working,0,V,working,0,working,0,the,0,working,0,3218,0
parameters,0,N,parameters,0,parameters,0,value,0,parameters,0,8,0
which,0,DT,which,0,which,0,the,0,which,0,Â£5,0
fail,1,V,fail,0,fail,0,country,0,fail,0,Mr,0
to,0,TO,to,0,to,0,gets,0,to,0,Dobbs,0
reflect,1,V,reflect,0,reflect,0,from,0,reflect,0,unlikely,1
the,0,AT,the,0,the,0,a,0,the,0,allies,1
value,1,N,value,0,value,0,system,0,value,0,Women,0
the,0,AT,the,0,the,0,that,0,the,0,Institutes,0
country,0,N,country,0,country,0,is,0,country,0,Very,0
gets,1,V,gets,0,gets,0,run,0,gets,0,kind,0
